gid,Village,District,Region,Country,year,mean,rank
241,Rayitu, Bale, Oromia, Ethiopia,2004,0.01522390163934426,4
241,Rayitu, Bale, Oromia, Ethiopia,1992,0.016069471999999998,5
241,Rayitu, Bale, Oromia, Ethiopia,1985,0.017363775941176468,6
241,Rayitu, Bale, Oromia, Ethiopia,1990,0.023706819834710745,7
241,Rayitu, Bale, Oromia, Ethiopia,2009,0.03411420983606557,8
241,Rayitu, Bale, Oromia, Ethiopia,2014,0.03458950886065573,9
241,Rayitu, Bale, Oromia, Ethiopia,1984,0.04726282973913044,10
242,Seweyna, Bale, Oromia, Ethiopia,1991,0.02577684792561984,1
242,Seweyna, Bale, Oromia, Ethiopia,2009,0.048637248360655735,2
242,Seweyna, Bale, Oromia, Ethiopia,1985,0.048659670336134456,3
242,Seweyna, Bale, Oromia, Ethiopia,2016,0.05384789442622952,4
242,Seweyna, Bale, Oromia, Ethiopia,2004,0.055055199836065584,5
242,Seweyna, Bale, Oromia, Ethiopia,1990,0.0601747402644628,6
242,Seweyna, Bale, Oromia, Ethiopia,2001,0.06366021489344262,7
242,Seweyna, Bale, Oromia, Ethiopia,1999,0.0637785185123967,8
242,Seweyna, Bale, Oromia, Ethiopia,1993,0.0640722077586207,9
242,Seweyna, Bale, Oromia, Ethiopia,1995,0.06627491440677967,10
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2000,0.6764667949180329,1
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2002,0.892250755377049,2
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2005,0.9236218524590164,3
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2004,1.0089130967213116,4
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2001,1.0378878439344263,5
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2003,1.282914893442623,6
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2011,1.2991218805491809,7
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,1984,1.3232618974608696,8
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,1991,1.4995207155371906,9
243,Sinanana Dinsho, Bale, Oromia, Ethiopia,2018,1.5044030322131146,10
244,Adolana Wadera, Borena, Oromia, Ethiopia,2009,0.15546018170491802,1
244,Adolana Wadera, Borena, Oromia, Ethiopia,2017,0.15739934456557378,2
244,Adolana Wadera, Borena, Oromia, Ethiopia,1993,0.1890971056724138,3
244,Adolana Wadera, Borena, Oromia, Ethiopia,1999,0.22348197071074385,4
244,Adolana Wadera, Borena, Oromia, Ethiopia,1994,0.23204428,5
244,Adolana Wadera, Borena, Oromia, Ethiopia,2000,0.2415896363114754,6
244,Adolana Wadera, Borena, Oromia, Ethiopia,1992,0.2523799425833333,7
244,Adolana Wadera, Borena, Oromia, Ethiopia,2002,0.2530623761721312,8
244,Adolana Wadera, Borena, Oromia, Ethiopia,2005,0.27269112143442625,9
244,Adolana Wadera, Borena, Oromia, Ethiopia,1985,0.29495288824369753,10
245,Arero, Borena, Oromia, Ethiopia,1993,0.00013798213344827588,1
245,Arero, Borena, Oromia, Ethiopia,1995,0.0003724741171186441,2
245,Arero, Borena, Oromia, Ethiopia,1985,0.002870039202521009,3
245,Arero, Borena, Oromia, Ethiopia,2003,0.006704263442622951,4
245,Arero, Borena, Oromia, Ethiopia,2016,0.009019874517540985,5
245,Arero, Borena, Oromia, Ethiopia,1999,0.010651001426280992,6
245,Arero, Borena, Oromia, Ethiopia,2009,0.013353672135409837,7
245,Arero, Borena, Oromia, Ethiopia,2012,0.013443068961967213,8
245,Arero, Borena, Oromia, Ethiopia,1992,0.016985358333333332,9
245,Arero, Borena, Oromia, Ethiopia,2005,0.019294049672131143,10
246,Bore, Borena, Oromia, Ethiopia,2009,0.4571661590983607,1
246,Bore, Borena, Oromia, Ethiopia,2000,0.6295138471311476,2
246,Bore, Borena, Oromia, Ethiopia,2002,0.956236018360656,3
246,Bore, Borena, Oromia, Ethiopia,2004,1.010728395819672,4
246,Bore, Borena, Oromia, Ethiopia,2003,1.0460148114754098,5
246,Bore, Borena, Oromia, Ethiopia,1985,1.0662169252941176,6
246,Bore, Borena, Oromia, Ethiopia,2005,1.1806929411475413,7
246,Bore, Borena, Oromia, Ethiopia,2001,1.1904833050000003,8
246,Bore, Borena, Oromia, Ethiopia,1999,1.206559631487603,9
246,Bore, Borena, Oromia, Ethiopia,2018,1.271047237786885,10
247,Dire, Borena, Oromia, Ethiopia,2016,0.002085072131147541,1
247,Dire, Borena, Oromia, Ethiopia,2012,0.004354874147540985,2
247,Dire, Borena, Oromia, Ethiopia,2005,0.005870034901639344,3
247,Dire, Borena, Oromia, Ethiopia,1984,0.008768873443478263,4
247,Dire, Borena, Oromia, Ethiopia,1999,0.00950738132231405,5
247,Dire, Borena, Oromia, Ethiopia,1989,0.00974737693822034,6
247,Dire, Borena, Oromia, Ethiopia,2017,0.009752831147540985,7
247,Dire, Borena, Oromia, Ethiopia,1985,0.010588778252857142,8
247,Dire, Borena, Oromia, Ethiopia,1993,0.0121479099137931,9
247,Dire, Borena, Oromia, Ethiopia,1995,0.012686772966101694,10
248,Gelana Abaya, Borena, Oromia, Ethiopia,2000,0.5523969693442624,1
248,Gelana Abaya, Borena, Oromia, Ethiopia,2009,0.6940733464754099,2
248,Gelana Abaya, Borena, Oromia, Ethiopia,1999,0.8574699580826447,3
248,Gelana Abaya, Borena, Oromia, Ethiopia,2002,0.8947480941639345,4
248,Gelana Abaya, Borena, Oromia, Ethiopia,2016,0.9191348140163934,5
248,Gelana Abaya, Borena, Oromia, Ethiopia,2004,0.9197177851639342,6
248,Gelana Abaya, Borena, Oromia, Ethiopia,2001,0.9381268240409836,7
248,Gelana Abaya, Borena, Oromia, Ethiopia,2003,0.9510714355737704,8
248,Gelana Abaya, Borena, Oromia, Ethiopia,2005,0.9529587436885246,9
248,Gelana Abaya, Borena, Oromia, Ethiopia,2018,1.0711621260409836,10
249,Hagere Mariam, Borena, Oromia, Ethiopia,2005,0.11897968024590165,1
249,Hagere Mariam, Borena, Oromia, Ethiopia,2009,0.14161768046721313,2
249,Hagere Mariam, Borena, Oromia, Ethiopia,1994,0.16318589727731092,3
249,Hagere Mariam, Borena, Oromia, Ethiopia,2000,0.16735408590983605,4
249,Hagere Mariam, Borena, Oromia, Ethiopia,1999,0.1955805233884298,5
249,Hagere Mariam, Borena, Oromia, Ethiopia,1993,0.21406941271551724,6
249,Hagere Mariam, Borena, Oromia, Ethiopia,1992,0.218515136525,7
249,Hagere Mariam, Borena, Oromia, Ethiopia,2018,0.2241257762622951,8
249,Hagere Mariam, Borena, Oromia, Ethiopia,2003,0.24546064080327865,9
249,Hagere Mariam, Borena, Oromia, Ethiopia,2004,0.25812845250000005,10
250,Liben, Borena, Oromia, Ethiopia,1992,0.011414549166666666,1
250,Liben, Borena, Oromia, Ethiopia,1991,0.021853476611570246,2
250,Liben, Borena, Oromia, Ethiopia,2005,0.030397784606557374,3
250,Liben, Borena, Oromia, Ethiopia,2003,0.035811245,4
250,Liben, Borena, Oromia, Ethiopia,1999,0.050389756636363636,5
250,Liben, Borena, Oromia, Ethiopia,2004,0.055125142704918036,6
250,Liben, Borena, Oromia, Ethiopia,1993,0.06540719024137932,7
250,Liben, Borena, Oromia, Ethiopia,1985,0.08326794092436975,8
250,Liben, Borena, Oromia, Ethiopia,2011,0.11072749303278688,9
250,Liben, Borena, Oromia, Ethiopia,2016,0.1120685181147541,10
251,Moyale, Borena, Oromia, Ethiopia,2016,0.0,1
251,Moyale, Borena, Oromia, Ethiopia,2017,0.0,2
251,Moyale, Borena, Oromia, Ethiopia,2008,0.002504281967213115,3
251,Moyale, Borena, Oromia, Ethiopia,2012,0.0033861745901639343,4
251,Moyale, Borena, Oromia, Ethiopia,2014,0.003498100819672131,5
251,Moyale, Borena, Oromia, Ethiopia,2015,0.004766146147540984,6
251,Moyale, Borena, Oromia, Ethiopia,2009,0.016398339754098358,7
251,Moyale, Borena, Oromia, Ethiopia,2007,0.019126669262295084,8
251,Moyale, Borena, Oromia, Ethiopia,2013,0.028308172131147544,9
251,Moyale, Borena, Oromia, Ethiopia,2010,0.03459873849180328,10
252,Odo Shakiso, Borena, Oromia, Ethiopia,1993,0.06611578681034483,1
252,Odo Shakiso, Borena, Oromia, Ethiopia,1999,0.06656983546280992,2
252,Odo Shakiso, Borena, Oromia, Ethiopia,2005,0.06761880229508196,3
252,Odo Shakiso, Borena, Oromia, Ethiopia,1992,0.08023769595,4
252,Odo Shakiso, Borena, Oromia, Ethiopia,1985,0.08579905109243699,5
252,Odo Shakiso, Borena, Oromia, Ethiopia,2009,0.1033582076885246,6
252,Odo Shakiso, Borena, Oromia, Ethiopia,2000,0.11693883964754095,7
252,Odo Shakiso, Borena, Oromia, Ethiopia,2018,0.12098803067213115,8
252,Odo Shakiso, Borena, Oromia, Ethiopia,1994,0.13620665273109245,9
252,Odo Shakiso, Borena, Oromia, Ethiopia,2004,0.14346489427868853,10
253,Teltele, Borena, Oromia, Ethiopia,2000,0.05311395737704918,1
253,Teltele, Borena, Oromia, Ethiopia,1985,0.0654137755462185,2
253,Teltele, Borena, Oromia, Ethiopia,1999,0.0675787632644628,3
253,Teltele, Borena, Oromia, Ethiopia,2003,0.06808985893442622,4
253,Teltele, Borena, Oromia, Ethiopia,2016,0.07327302262295081,5
253,Teltele, Borena, Oromia, Ethiopia,1993,0.07544771896551725,6
253,Teltele, Borena, Oromia, Ethiopia,2005,0.0801546218852459,7
253,Teltele, Borena, Oromia, Ethiopia,2004,0.09057043606557376,8
253,Teltele, Borena, Oromia, Ethiopia,1995,0.09078339516949152,9
253,Teltele, Borena, Oromia, Ethiopia,1989,0.09550280084745763,10
254,Uraga, Borena, Oromia, Ethiopia,2000,0.5823318700819672,1
254,Uraga, Borena, Oromia, Ethiopia,2009,0.5908161589344263,2
254,Uraga, Borena, Oromia, Ethiopia,2003,0.7628091317213115,3
254,Uraga, Borena, Oromia, Ethiopia,2004,0.8328354899180329,4
254,Uraga, Borena, Oromia, Ethiopia,1994,0.8473600226890757,5
254,Uraga, Borena, Oromia, Ethiopia,2010,0.9368144581967212,6
254,Uraga, Borena, Oromia, Ethiopia,1985,0.9651854915966388,7
254,Uraga, Borena, Oromia, Ethiopia,2018,0.9703181762295079,8
254,Uraga, Borena, Oromia, Ethiopia,2002,0.9819319467213116,9
254,Uraga, Borena, Oromia, Ethiopia,2005,0.9826191955,10
255,Yabelo, Borena, Oromia, Ethiopia,2000,0.009212398442622952,1
255,Yabelo, Borena, Oromia, Ethiopia,1993,0.02561820784482759,2
255,Yabelo, Borena, Oromia, Ethiopia,1999,0.04028639479338842,3
255,Yabelo, Borena, Oromia, Ethiopia,2003,0.04791450163934426,4
255,Yabelo, Borena, Oromia, Ethiopia,1985,0.06232088235294118,5
255,Yabelo, Borena, Oromia, Ethiopia,1989,0.07102313644067795,6
255,Yabelo, Borena, Oromia, Ethiopia,1991,0.0721658711570248,7
255,Yabelo, Borena, Oromia, Ethiopia,2010,0.0768111631967213,8
255,Yabelo, Borena, Oromia, Ethiopia,2018,0.07914731737704918,9
255,Yabelo, Borena, Oromia, Ethiopia,2005,0.08534979386885247,10
256,Babile, East Harerghe, Oromia, Ethiopia,1998,0.4789507389752066,1
256,Babile, East Harerghe, Oromia, Ethiopia,2016,0.4875065608606558,2
256,Babile, East Harerghe, Oromia, Ethiopia,2000,0.5342276113934427,3
256,Babile, East Harerghe, Oromia, Ethiopia,2013,0.6426800907540982,4
256,Babile, East Harerghe, Oromia, Ethiopia,2001,0.7006004354098361,5
256,Babile, East Harerghe, Oromia, Ethiopia,2018,0.747261174237705,6
256,Babile, East Harerghe, Oromia, Ethiopia,2005,0.7503010251393444,7
256,Babile, East Harerghe, Oromia, Ethiopia,1986,0.7631661043125002,8
256,Babile, East Harerghe, Oromia, Ethiopia,1990,0.7773384097851238,9
256,Babile, East Harerghe, Oromia, Ethiopia,2015,0.8056655807213112,10
257,Bedeno, East Harerghe, Oromia, Ethiopia,2000,0.9238406456557376,1
257,Bedeno, East Harerghe, Oromia, Ethiopia,1998,1.2201486231404954,2
257,Bedeno, East Harerghe, Oromia, Ethiopia,2001,1.3898438633606562,3
257,Bedeno, East Harerghe, Oromia, Ethiopia,1985,1.5025844389159668,4
257,Bedeno, East Harerghe, Oromia, Ethiopia,2016,1.5667542295081966,5
257,Bedeno, East Harerghe, Oromia, Ethiopia,2002,1.5744055421311471,6
257,Bedeno, East Harerghe, Oromia, Ethiopia,1990,1.6038811399173551,7
257,Bedeno, East Harerghe, Oromia, Ethiopia,2005,1.66041675,8
257,Bedeno, East Harerghe, Oromia, Ethiopia,2013,1.7896900693442626,9
257,Bedeno, East Harerghe, Oromia, Ethiopia,1995,1.8255518549152543,10
258,Deder, East Harerghe, Oromia, Ethiopia,2001,1.5773884472131148,1
258,Deder, East Harerghe, Oromia, Ethiopia,2000,1.611878978114755,2
258,Deder, East Harerghe, Oromia, Ethiopia,2002,2.10885194647541,3
258,Deder, East Harerghe, Oromia, Ethiopia,1985,2.1188550518487395,4
258,Deder, East Harerghe, Oromia, Ethiopia,1998,2.150064122479338,5
258,Deder, East Harerghe, Oromia, Ethiopia,1987,2.1938970868695646,6
258,Deder, East Harerghe, Oromia, Ethiopia,2005,2.301175468524589,7
258,Deder, East Harerghe, Oromia, Ethiopia,2016,2.419767397295082,8
258,Deder, East Harerghe, Oromia, Ethiopia,1990,2.480060597190083,9
258,Deder, East Harerghe, Oromia, Ethiopia,1986,2.635946111071429,10
259,Fedis, East Harerghe, Oromia, Ethiopia,2000,0.7166960870491802,1
259,Fedis, East Harerghe, Oromia, Ethiopia,1998,0.7878373400826444,2
259,Fedis, East Harerghe, Oromia, Ethiopia,2016,0.9032056499180328,3
259,Fedis, East Harerghe, Oromia, Ethiopia,1985,0.9824467398235296,4
259,Fedis, East Harerghe, Oromia, Ethiopia,1986,0.9940544724821426,5
259,Fedis, East Harerghe, Oromia, Ethiopia,2002,1.0068758986885245,6
259,Fedis, East Harerghe, Oromia, Ethiopia,2013,1.0302127613114755,7
259,Fedis, East Harerghe, Oromia, Ethiopia,2006,1.1485876391639347,8
259,Fedis, East Harerghe, Oromia, Ethiopia,2005,1.1521472062295082,9
259,Fedis, East Harerghe, Oromia, Ethiopia,2001,1.1970513948360657,10
260,Girawa, East Harerghe, Oromia, Ethiopia,2000,0.8710067693442626,1
260,Girawa, East Harerghe, Oromia, Ethiopia,1998,1.0819793384297518,2
260,Girawa, East Harerghe, Oromia, Ethiopia,2002,1.21623063795082,3
260,Girawa, East Harerghe, Oromia, Ethiopia,2016,1.2533886814590165,4
260,Girawa, East Harerghe, Oromia, Ethiopia,1985,1.2701143633613443,5
260,Girawa, East Harerghe, Oromia, Ethiopia,2013,1.3481857311475411,6
260,Girawa, East Harerghe, Oromia, Ethiopia,2005,1.3897085139344258,7
260,Girawa, East Harerghe, Oromia, Ethiopia,1990,1.4696749254545454,8
260,Girawa, East Harerghe, Oromia, Ethiopia,1986,1.4785972594642856,9
260,Girawa, East Harerghe, Oromia, Ethiopia,2008,1.5302037795081969,10
261,Golo Odo, East Harerghe, Oromia, Ethiopia,2000,0.27749105,1
261,Golo Odo, East Harerghe, Oromia, Ethiopia,2016,0.35266832098360656,2
261,Golo Odo, East Harerghe, Oromia, Ethiopia,1990,0.4812418272727271,3
261,Golo Odo, East Harerghe, Oromia, Ethiopia,1998,0.4883201015702479,4
261,Golo Odo, East Harerghe, Oromia, Ethiopia,2006,0.489250337237705,5
261,Golo Odo, East Harerghe, Oromia, Ethiopia,2005,0.5563277453606557,6
261,Golo Odo, East Harerghe, Oromia, Ethiopia,2008,0.5708569150819671,7
261,Golo Odo, East Harerghe, Oromia, Ethiopia,1985,0.6542612924369748,8
261,Golo Odo, East Harerghe, Oromia, Ethiopia,2013,0.6676576135491804,9
261,Golo Odo, East Harerghe, Oromia, Ethiopia,2018,0.6764267844836068,10
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,1986,1.5849613818749997,1
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,2001,1.6602626040983606,2
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,1993,1.9322598433620688,3
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,2000,1.9446036486065577,4
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,1984,1.9882772344782609,5
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,1991,2.0746057802479343,6
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,1987,2.097980321130436,7
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,1985,2.1033900142016804,8
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,2005,2.107028078688525,9
262,Goro Gutu, East Harerghe, Oromia, Ethiopia,2002,2.129194462377049,10
263,Gursum, East Harerghe, Oromia, Ethiopia,2001,1.0932302240163936,1
263,Gursum, East Harerghe, Oromia, Ethiopia,1998,1.2718143088429748,2
263,Gursum, East Harerghe, Oromia, Ethiopia,2000,1.3631133431147544,3
263,Gursum, East Harerghe, Oromia, Ethiopia,2016,1.3653768180327863,4
263,Gursum, East Harerghe, Oromia, Ethiopia,2002,1.4919128283852463,5
263,Gursum, East Harerghe, Oromia, Ethiopia,1987,1.7288378727826088,6
263,Gursum, East Harerghe, Oromia, Ethiopia,2005,1.8075692322950825,7
263,Gursum, East Harerghe, Oromia, Ethiopia,2008,1.8272102926229503,8
263,Gursum, East Harerghe, Oromia, Ethiopia,1986,1.900006250089286,9
263,Gursum, East Harerghe, Oromia, Ethiopia,1985,1.9051465100000005,10
264,Haro Maya, East Harerghe, Oromia, Ethiopia,1998,1.4690536352561985,1
264,Haro Maya, East Harerghe, Oromia, Ethiopia,2000,1.5309860576229513,2
264,Haro Maya, East Harerghe, Oromia, Ethiopia,1985,1.600500213672269,3
264,Haro Maya, East Harerghe, Oromia, Ethiopia,2016,1.6321468208360657,4
264,Haro Maya, East Harerghe, Oromia, Ethiopia,2002,1.7228141994262292,5
264,Haro Maya, East Harerghe, Oromia, Ethiopia,2001,1.750358132786885,6
264,Haro Maya, East Harerghe, Oromia, Ethiopia,1990,1.8786657117107441,7
264,Haro Maya, East Harerghe, Oromia, Ethiopia,1993,1.9529679475862067,8
264,Haro Maya, East Harerghe, Oromia, Ethiopia,2005,1.9593280059836065,9
264,Haro Maya, East Harerghe, Oromia, Ethiopia,1986,2.390718396607143,10
265,Jarso, East Harerghe, Oromia, Ethiopia,2001,1.7437929127868852,1
265,Jarso, East Harerghe, Oromia, Ethiopia,2000,1.8433914137704912,2
265,Jarso, East Harerghe, Oromia, Ethiopia,1985,1.8623434056722687,3
265,Jarso, East Harerghe, Oromia, Ethiopia,1990,1.9417079968595043,4
265,Jarso, East Harerghe, Oromia, Ethiopia,1998,1.965500931495869,5
265,Jarso, East Harerghe, Oromia, Ethiopia,2002,2.002234502639344,6
265,Jarso, East Harerghe, Oromia, Ethiopia,1984,2.059936062869565,7
265,Jarso, East Harerghe, Oromia, Ethiopia,2005,2.153322188114754,8
265,Jarso, East Harerghe, Oromia, Ethiopia,1991,2.1564820975619834,9
265,Jarso, East Harerghe, Oromia, Ethiopia,2009,2.4284702137704923,10
266,Kersa, East Harerghe, Oromia, Ethiopia,2001,1.5370504096721311,1
266,Kersa, East Harerghe, Oromia, Ethiopia,1985,1.5874295578991602,2
266,Kersa, East Harerghe, Oromia, Ethiopia,2000,1.5921522970491802,3
266,Kersa, East Harerghe, Oromia, Ethiopia,1990,1.7619634826446282,4
266,Kersa, East Harerghe, Oromia, Ethiopia,1993,1.7927908829310346,5
266,Kersa, East Harerghe, Oromia, Ethiopia,2002,1.815306093442623,6
266,Kersa, East Harerghe, Oromia, Ethiopia,1998,1.841244710000001,7
266,Kersa, East Harerghe, Oromia, Ethiopia,2016,1.8641884718032788,8
266,Kersa, East Harerghe, Oromia, Ethiopia,2004,2.185136361967214,9
266,Kersa, East Harerghe, Oromia, Ethiopia,1987,2.224574634608695,10
267,Kombolcha, East Harerghe, Oromia, Ethiopia,1985,1.6377782613445375,1
267,Kombolcha, East Harerghe, Oromia, Ethiopia,1998,1.774277908925619,2
267,Kombolcha, East Harerghe, Oromia, Ethiopia,2000,1.7760671598360658,3
267,Kombolcha, East Harerghe, Oromia, Ethiopia,2001,1.9571839230327868,4
267,Kombolcha, East Harerghe, Oromia, Ethiopia,2002,1.9995578319672136,5
267,Kombolcha, East Harerghe, Oromia, Ethiopia,1990,2.0357075645454548,6
267,Kombolcha, East Harerghe, Oromia, Ethiopia,1991,2.14689929192562,7
267,Kombolcha, East Harerghe, Oromia, Ethiopia,1993,2.1765200465517243,8
267,Kombolcha, East Harerghe, Oromia, Ethiopia,2005,2.1806303436885246,9
267,Kombolcha, East Harerghe, Oromia, Ethiopia,2016,2.4286169593442626,10
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,2000,1.3900795270491797,1
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,1998,1.4497989209917357,2
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,2016,1.5993349262295082,3
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,2002,1.6349969729508198,4
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,1985,1.6516125193277316,5
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,2001,1.9326476631147544,6
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,1990,2.040245509504132,7
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,2015,2.0856111281967205,8
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,1987,2.117641433130435,9
268,Kurfa Chele, East Harerghe, Oromia, Ethiopia,2005,2.2691261155737705,10
269,Malka Balo, East Harerghe, Oromia, Ethiopia,2000,0.8434838945081964,1
269,Malka Balo, East Harerghe, Oromia, Ethiopia,1998,1.349201070495868,2
269,Malka Balo, East Harerghe, Oromia, Ethiopia,1985,1.3909115793277311,3
269,Malka Balo, East Harerghe, Oromia, Ethiopia,2002,1.4356418877049184,4
269,Malka Balo, East Harerghe, Oromia, Ethiopia,2005,1.5868603607377043,5
269,Malka Balo, East Harerghe, Oromia, Ethiopia,2006,1.7772877777049174,6
269,Malka Balo, East Harerghe, Oromia, Ethiopia,2016,1.778520109262295,7
269,Malka Balo, East Harerghe, Oromia, Ethiopia,2010,1.8319421819672128,8
269,Malka Balo, East Harerghe, Oromia, Ethiopia,1992,1.8707012,9
269,Malka Balo, East Harerghe, Oromia, Ethiopia,2001,1.903914598442624,10
270,Meta, East Harerghe, Oromia, Ethiopia,2001,1.587090265983606,1
270,Meta, East Harerghe, Oromia, Ethiopia,2000,1.6100480553278689,2
270,Meta, East Harerghe, Oromia, Ethiopia,1987,1.7996182515652168,3
270,Meta, East Harerghe, Oromia, Ethiopia,1990,1.90987435214876,4
270,Meta, East Harerghe, Oromia, Ethiopia,1986,1.9489212654464283,5
270,Meta, East Harerghe, Oromia, Ethiopia,1985,2.004821792857144,6
270,Meta, East Harerghe, Oromia, Ethiopia,2002,2.0150992544262296,7
270,Meta, East Harerghe, Oromia, Ethiopia,1998,2.029113865619834,8
270,Meta, East Harerghe, Oromia, Ethiopia,2016,2.2158189189344246,9
270,Meta, East Harerghe, Oromia, Ethiopia,1995,2.3195636467796605,10
271,Meyu, East Harerghe, Oromia, Ethiopia,2000,0.2342221933606557,1
271,Meyu, East Harerghe, Oromia, Ethiopia,2016,0.24988586139344265,2
271,Meyu, East Harerghe, Oromia, Ethiopia,2008,0.3271965849016393,3
271,Meyu, East Harerghe, Oromia, Ethiopia,1998,0.3369159427190084,4
271,Meyu, East Harerghe, Oromia, Ethiopia,1990,0.3477082172727273,5
271,Meyu, East Harerghe, Oromia, Ethiopia,2013,0.3528749145901639,6
271,Meyu, East Harerghe, Oromia, Ethiopia,1995,0.3768485940338984,7
271,Meyu, East Harerghe, Oromia, Ethiopia,2005,0.38918633770491795,8
271,Meyu, East Harerghe, Oromia, Ethiopia,2004,0.4116317336803279,9
271,Meyu, East Harerghe, Oromia, Ethiopia,2006,0.4403900220491804,10
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2004,1.6444467798360654,1
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2002,2.1006142350819674,2
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2000,2.152344389180329,3
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2005,2.174345247950819,4
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2001,2.607504968032785,5
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2009,2.7684064874590155,6
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2011,2.8445842106557384,7
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,1990,2.874592254578512,8
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,2014,2.910740257540984,9
272,Ada'a Chukala, East Shewa, Oromia, Ethiopia,1987,2.95495973373913,10
273,Adama, East Shewa, Oromia, Ethiopia,2004,1.4682855495573772,1
273,Adama, East Shewa, Oromia, Ethiopia,2002,1.8650263968934424,2
273,Adama, East Shewa, Oromia, Ethiopia,2009,1.9581361969672124,3
273,Adama, East Shewa, Oromia, Ethiopia,1984,1.9713490498521744,4
273,Adama, East Shewa, Oromia, Ethiopia,2000,1.9771460710655733,5
273,Adama, East Shewa, Oromia, Ethiopia,2005,2.1335059981147544,6
273,Adama, East Shewa, Oromia, Ethiopia,1987,2.2510630832695653,7
273,Adama, East Shewa, Oromia, Ethiopia,2001,2.4634047994180333,8
273,Adama, East Shewa, Oromia, Ethiopia,1986,2.483483247366072,9
273,Adama, East Shewa, Oromia, Ethiopia,2014,2.517533705409836,10
