year,District,Village,count,std,mean,pmean
2009,Ambalaje,Seret,0,0,0,0.526980896
2009,Endamehoni,Meswaeti,0,0,0,0.355599693
2009,Endamehoni,Simret,0,0,0,0.267243032
2009,Endamehoni,HizbaTeklehymanot,0,0,0,0.28524999
2009,Endamehoni,Tahtayhaya,0,0,0,0.360676476
2009,Endamehoni,Mekan,0,0,0,0.327694075
2009,Ganta Afeshum,Wuhdet,0,0,0,0.572458332
2009,Ganta Afeshum,Simret,0,0,0,0.559998982
2009,Ganta Afeshum,Adekiney,0,0,0,0.56067269
2009,Hawzen,Selam,0,0,0,0.695814867
2009,Hawzen,Debrebirhan,0,0,0,0.686529365
2009,Hawzen,Debreselam,0,0,0,0.724272748
2009,Hawzen,Mozutey,0,0,0,0.698943722
2009,Hawzen,Qoraro,0,0,0,0.68609405
2009,Hintalo Wajerat,FikreAlem,0,0,0,0.657664007
2009,Hintalo Wajerat,HagereSelam,0,0,0,0.528328543
2009,Hintalo Wajerat,Hareko,0,0,0,0.620427056
2009,Hintalo Wajerat,Metkel,0,0,0,0.620941964
2009,Kola Temben,Santagelebeda,0,0,0,0.812750808
2009,Kola Temben,Smret,0,0,0,0.797312868
2009,Kola Temben,Debrinetseb,0,0,0,0.79407124
2009,Kola Temben,Wuhdet,0,0,0,0.801974203
2009,Kola Temben,Guya,0,0,0,0.795637022
2009,Kola Temben,Mtsaiwerki,0,0,0,0.808107425
2009,Kola Temben,Guroro,0,0,0,0.793517081
2009,Medebay Zana,Adibearj,0,0,0,1.5971213
2009,Medebay Zana,Kuluferha,1,0,2,1.590537577
2009,Medebay Zana,Nefasit,1,0,1,1.592732702
2009,Medebay Zana,Deberkerbye,0,0,0,1.591789586
2009,Medebay Zana,Mesehle,1,0,4,1.593278446
2009,Naeder Adet,Seka,0,0,0,0.943341763
2009,Naeder Adet,Adreb,0,0,0,0.949222192
2009,Naeder Adet,Adiselam,1,0,1,0.946879097
2009,Naeder Adet,Jira,0,0,0,0.949599991
2009,Naeder Adet,Ksadacki,1,0,7,0.944876571
2009,Ofla,Zata,0,0,0,0.437700398
2009,Ofla,Adishimbirkti,0,0,0,0.468173263
2009,Ofla,Darubekeda,0,0,0,0.445514197
2009,Ofla,Dinkashena,0,0,0,0.386524828
2009,Ofla,Fala,0,0,0,0.428028625
2009,Raya Azebo,Werabaye,0,0,0,0.518800117
2009,Raya Azebo,Wargba,0,0,0,0.53582752
2009,Raya Azebo,Erba,0,0,0,0.587648104
2009,Samre,Gijet,0,0,0,0.522106839
2009,Samre,Esiret,0,0,0,0.477132403
2009,Samre,Hintsa,0,0,0,0.528262023
2009,Samre,Dekera,0,0,0,0.539452047
2009,Samre,Cheli,0,0,0,0.478089676
2009,Samre,LemlemArena,0,0,0,0.551427953
2009,Samre,Bamba,1,0,7,0.512527618
2009,Samre,Nebarhadinet,0,0,0,0.534011283
2009,Tanku Abergele,Limat,0,0,0,0.638378125
2009,Tanku Abergele,Simret,0,0,0,0.633425326
2009,Tanku Abergele,Grwre,0,0,0,0.645603381
2009,Tanku Abergele,Siye,1,0,1,0.666314988
2009,Tanku Abergele,Negedebrhan,0,0,0,0.633345726
2009,Tanku Abergele,Jijqe,0,0,0,0.652803721
2009,Tanku Abergele,Hadashtekli,0,0,0,0.639424629
2009,Tanku Abergele,Tseykeme,0,0,0,0.660960768
2009,Tanku Abergele,Tekleweyni,0,0,0,0.640793201
2009,Werie Lehe,Arena,0,0,0,0.449838752
2009,Werie Lehe,Tsae,0,0,0,0.453431134
2009,Werie Lehe,EndaFelasi,2,0,6,0.474905749
2009,Werie Lehe,Misema,1,0,3,0.635721424
2009,Werie Lehe,MayChekemte,0,0,0,0.475622693
2009,Werie Lehe,MayNebri,0,0,0,0.498912228
2009,Wukro,Hadnet,0,0,0,1.53664593
2009,Wukro,Hayelom,1,0,1,1.531332491
2009,Wukro,Debrebrhan,1,0,7,1.537131754
2010,Ebenat,AderSeg,0,0,0,1.219924678
2010,Ebenat,Amisetya,0,0,0,1.230507212
2010,Ebenat,WorgajaWagi,0,0,0,1.20270157
2010,Ebenat,Mechena,0,0,0,1.210270526
2010,Ebenat,Aquha,0,0,0,1.247300296
2010,Ebenat,EmbachekoGunaguna,0,0,0,1.212614066
2010,Ebenat,TaraSenba,0,0,0,1.196660519
2010,Ebenat,Wariba,0,0,0,1.201069516
2010,Ebenat,Selamaya,0,0,0,1.211656933
2010,Ebenat,Burkoche,0,0,0,1.244717182
2010,Ebenat,Gela Matebiya,0,0,0,1.0243555
2010,Ebenat,Ziha,0,0,0,1.223304345
2010,Ebenat,Serawudi,0,0,0,1.203815872
2010,Ebenat,AquaShumoch,0,0,0,1.213574244
2010,Ebenat,Tigage,0,0,0,1.25137455
2010,Ebenat,Abina,0,0,0,1.218980277
2010,Ebenat,Niquara,0,0,0,1.227198246
2010,Ebenat,DeberAbaJale,0,0,0,1.217849201
2010,Ebenat,Wonberoch,0,0,0,1.192032503
2010,Ebenat,Balarab,0,0,0,1.222630788
2010,Ebenat,Shunge,0,0,0,1.20750606
2010,Ebenat,JimanDeregeha,0,0,0,1.218767129
2010,Enbise Sar Midir,Lul,0,0,0,0.831618146
2010,Enbise Sar Midir,DebreKidusan,0,0,0,0.854658866
2010,Enbise Sar Midir,DembezaAmbaLay,0,0,0,0.847452844
2010,Enbise Sar Midir,Felegehiwot,0,0,0,0.869331837
2010,Enbise Sar Midir,Adisalem,0,0,0,0.833516854
2010,Enbise Sar Midir,Berlay,0,0,0,0.854365819
2010,Enbise Sar Midir,Goshedur,0,0,0,0.866637484
2010,Enbise Sar Midir,ZobarYikuanda,0,0,0,0.840515869
2010,Enbise Sar Midir,ZihonHuha,0,0,0,0.852743503
2010,Enbise Sar Midir,Melabesh,0,0,0,0.847887986
2010,Enbise Sar Midir,WoryaMeskel,0,0,0,0.840134566
2010,Enbise Sar Midir,HagereGenet,0,0,0,1.0243555
2010,Enbise Sar Midir,Debremawie,0,0,0,0.857569802
2010,Enbise Sar Midir,DebreGenet,0,0,0,0.860698295
2010,Enbise Sar Midir,Yetefet,0,0,0,0.858060551
2010,Enbise Sar Midir,HagereSelam,1,0,2,0.859441424
2010,Goncha Siso Enese,Abarwuha,1,0,3,0.709629701
2010,Goncha Siso Enese,Derit,0,0,0,0.70244998
2010,Goncha Siso Enese,Filatako,0,0,0,0.705022529
2010,Kemekem,Ginaza,1,0,2,1.424161019
2010,Kemekem,Asta,0,0,0,1.381855825
2010,Kemekem,WushaTires,0,0,0,1.398768896
2010,Kemekem,ShehochTehara,0,0,0,1.420573895
2010,Kemekem,Libo,1,0,3,1.376236146
2010,Kemekem,MendereMariam,0,0,0,1.369627933
2010,Kemekem,BilbWuha,0,0,0,1.380242133
2010,Kemekem,Derita,0,0,0,1.395038826
2010,Kemekem,MichelDebre,1,0,3,1.365444763
2010,Kemekem,Anigot,0,0,0,1.476967791
2010,Kemekem,Tibaga,0,0,0,1.414253956
2010,Kemekem,Mitad,0,0,0,1.383982194
2010,Kemekem,Agid,0,0,0,1.402514696
2010,Kemekem,Goza,0,0,0,1.364886419
2010,Kemekem,Estifanos,2,0,4,1.432926655
2010,Kemekem,Shamo,1,0,2,1.455717465
2010,Kemekem,Birkutea,1,0,5,1.457588581
2010,Kemekem,Keregna,0,0,0,1.388727502
2010,Kemekem,Agela,0,0,0,1.433030483
2010,Kemekem,TaraGedam,0,0,0,1.425707163
2010,Kemekem,YifagAkababi,1,0,6,1.446709334
2010,Shebel Berenta,Abrekuy,1,0,2,0.817515398
2010,Shebel Berenta,Ledy,0,0,0,0.831242014
2010,Shebel Berenta,Wobo,0,0,0,0.817798444
2010,Shebel Berenta,Yedwuha,0,0,0,0.827583952
2010,Shebel Berenta,Suha,0,0,0,0.82942466
2010,Shebel Berenta,Ansheb,0,0,0,0.775326217
2010,Shebel Berenta,Gedayasu,0,0,0,0.813986233
2010,Shebel Berenta,Mozen,0,0,0,0.829355768
2010,Shebel Berenta,Worego,0,0,0,0.830966876
2010,Shebel Berenta,Yeju,0,0,0,0.826991847
2010,Shebel Berenta,Mergech,1,0,2,0.825949101
2010,Shebel Berenta,Gebsit,1,0,3,0.819404038
2010,Shebel Berenta,Woynye,0,0,0,0.817135454
2010,Shebel Berenta,Abaselima,0,0,0,0.792852785
2010,Shebel Berenta,Selelkula,0,0,0,0.822742991
2010,Adwa,Lalaylogomti,1,0,3,1.685292646
2010,Adwa,Woyenti,0,0,0,1.651910455
2010,Ahferom,EmbaAhfrom,0,0,0,0.572671361
2010,Ahferom,Sefo,0,0,0,0.580874943
2010,Ahferom,Kudo,0,0,0,0.580207438
2010,Ahferom,Edagaarbi,0,0,0,0.558646999
2010,Ahferom,Mezbr,0,0,0,0.540456677
2010,Ahferom,Laelayhahaile,0,0,0,0.577002825
2010,Ahferom,Endamariam,0,0,0,0.526884996
2010,Alamata,Sorya,0,0,0,0.510972661
2010,Alamata,Tsetsera,0,0,0,0.545284104
2010,Alamata,Tao,0,0,0,0.475793657
2010,Ambalaje,Ayba,0,0,0,0.493793946
2010,Ambalaje,Tekea,0,0,0,0.459556612
2010,Ambalaje,Amedwuha,0,0,0,0.465430954
2010,Ambalaje,Seret,0,0,0,0.504814008
2010,Endamehoni,Meswaeti,0,0,0,0.263786298
2010,Endamehoni,Simret,0,0,0,0.226308652
2010,Endamehoni,HizbaTeklehymanot,0,0,0,0.261582674
2010,Endamehoni,Tahtayhaya,0,0,0,0.266632591
2010,Endamehoni,Mekan,0,0,0,0.281768487
2010,Ganta Afeshum,Wuhdet,0,0,0,0.531669576
2010,Ganta Afeshum,Simret,0,0,0,0.534892875
2010,Ganta Afeshum,Adekiney,0,0,0,0.531825132
2010,Hawzen,Qoraro,0,0,0,0.655230799
2010,Hawzen,Selam,0,0,0,0.625844604
2010,Hawzen,Debrebirhan,1,0,4,0.641608809
2010,Hawzen,Debreselam,0,0,0,0.639018102
2010,Hawzen,Mozutey,0,0,0,0.638435892
2010,Hintalo Wajerat,FikreAlem,0,0,0,0.539649569
2010,Hintalo Wajerat,Metkel,1,0,4,0.523691021
2010,Hintalo Wajerat,Hareko,0,0,0,0.528929953
2010,Hintalo Wajerat,HagereSelam,0,0,0,0.578336553
2010,Kola Temben,Santagelebeda,0,0,0,0.781980656
2010,Kola Temben,Smret,0,0,0,0.79632821
2010,Kola Temben,Debrinetseb,0,0,0,0.803656749
2010,Kola Temben,Wuhdet,0,0,0,0.781901813
2010,Kola Temben,Mtsaiwerki,0,0,0,0.793460796
2010,Kola Temben,Guya,1,0,5,0.791826257
2010,Kola Temben,Guroro,1,0,8,0.796472427
2010,Medebay Zana,Adibearj,1,0,1,0.772477151
2010,Medebay Zana,Kuluferha,0,0,0,0.789301505
2010,Medebay Zana,Nefasit,0,0,0,0.793909564
2010,Medebay Zana,Deberkerbye,0,0,0,0.804368398
2010,Medebay Zana,Mesehle,0,0,0,0.781937317
2010,Naeder Adet,Seka,0,0,0,0.94775144
2010,Naeder Adet,Adreb,0,0,0,0.946904231
2010,Naeder Adet,Jira,0,0,0,0.952460723
2010,Naeder Adet,Adiselam,0,0,0,0.949661173
2010,Naeder Adet,Ksadacki,0,0,0,0.949098245
2010,Ofla,Zata,0,0,0,0.371952105
2010,Ofla,Darubekeda,0,0,0,0.377283983
2010,Ofla,Adishimbirkti,1,0,2,0.396338248
2010,Ofla,Dinkashena,0,0,0,0.34853096
2010,Ofla,Fala,0,0,0,0.345471351
2010,Raya Azebo,Werabaye,1,0,5,3.016638054
2010,Raya Azebo,Wargba,1,0,3,2.884484529
2010,Raya Azebo,Erba,0,0,0,3.070753123
2010,Samre,Gijet,1,0,4,0.477137907
2010,Samre,Esiret,0,0,0,0.455687743
2010,Samre,Hintsa,0,0,0,0.495272271
2010,Samre,Dekera,0,0,0,0.490039423
2010,Samre,LemlemArena,0,0,0,0.468332726
2010,Samre,Bamba,0,0,0,0.531321529
2010,Samre,Nebarhadinet,1,0,1,0.487779787
2010,Samre,Cheli,0,0,0,0.459708759
2010,Tanku Abergele,Limat,0,0,0,0.648332813
2010,Tanku Abergele,Simret,0,0,0,0.61228912
2010,Tanku Abergele,Grwre,0,0,0,0.640252474
2010,Tanku Abergele,Siye,0,0,0,0.612051101
2010,Tanku Abergele,Negedebrhan,0,0,0,0.622533434
2010,Tanku Abergele,Jijqe,0,0,0,0.623441276
2010,Tanku Abergele,Hadashtekli,0,0,0,0.64852475
2010,Tanku Abergele,Tseykeme,0,0,0,0.660035934
2010,Tanku Abergele,Tekleweyni,0,0,0,0.591218507
2010,Werie Lehe,Arena,0,0,0,0.415300354
2010,Werie Lehe,Tsae,0,0,0,0.40453779
2010,Werie Lehe,EndaFelasi,0,0,0,0.433254431
2010,Werie Lehe,Misema,0,0,0,0.472645273
2010,Werie Lehe,MayChekemte,0,0,0,0.473891175
2010,Werie Lehe,MayNebri,0,0,0,0.446378465
2010,Wukro,Hadnet,0,0,0,0.60714786
2010,Wukro,Hayelom,0,0,0,0.66792746
2010,Wukro,Debrebrhan,0,0,0,0.643655691
2011,Ebenat,AderSeg,0,0,0,1.225754932
2011,Ebenat,Amisetya,1,0,7,1.221412625
2011,Ebenat,WorgajaWagi,0,0,0,1.226058649
2011,Ebenat,Mechena,0,0,0,1.195378808
2011,Ebenat,Aquha,0,0,0,1.225891852
2011,Ebenat,EmbachekoGunaguna,0,0,0,1.19525651
2011,Ebenat,TaraSenba,1,0,5,1.212800973
2011,Ebenat,Wariba,0,0,0,1.186397826
2011,Ebenat,Selamaya,0,0,0,1.190000144
2011,Ebenat,Burkoche,0,0,0,1.225509218
2011,Ebenat,Gela Matebiya,1,0,4,1.0243555
2011,Ebenat,Ziha,0,0,0,1.198808962
2011,Ebenat,Serawudi,0,0,0,1.194996434
2011,Ebenat,AquaShumoch,0,0,0,1.194852903
2011,Ebenat,Tigage,0,0,0,1.233708061
2011,Ebenat,Abina,0,0,0,1.228412525
2011,Ebenat,Niquara,1,0,2,1.207057567
2011,Ebenat,DeberAbaJale,1,0,6,1.216248297
2011,Ebenat,Wonberoch,0,0,0,1.19791252
2011,Ebenat,Balarab,0,0,0,1.21269511
2011,Ebenat,Shunge,0,0,0,1.184946709
2011,Ebenat,JimanDeregeha,0,0,0,1.20395142
2011,Enbise Sar Midir,Lul,1,0,1,0.840066074
2011,Enbise Sar Midir,DebreKidusan,0,0,0,0.850982799
2011,Enbise Sar Midir,Felegehiwot,0,0,0,0.867692723
2011,Enbise Sar Midir,Adisalem,0,0,0,0.831958545
2011,Enbise Sar Midir,DembezaAmbaLay,0,0,0,0.839438783
2011,Enbise Sar Midir,Goshedur,1,0,2,0.866334092
2011,Enbise Sar Midir,WoryaMeskel,0,0,0,0.840726222
2011,Enbise Sar Midir,ZobarYikuanda,0,0,0,0.841471702
2011,Enbise Sar Midir,Berlay,0,0,0,0.852292403
2011,Enbise Sar Midir,Melabesh,0,0,0,0.841286768
2011,Enbise Sar Midir,DebreGenet,0,0,0,0.864481076
2011,Enbise Sar Midir,ZihonHuha,1,0,4,0.842741968
2011,Enbise Sar Midir,Debremawie,0,0,0,0.856769393
2011,Enbise Sar Midir,HagereSelam,0,0,0,0.848294709
2011,Enbise Sar Midir,Yetefet,1,0,6,0.85164403
2011,Enbise Sar Midir,HagereGenet,0,0,0,1.0243555
2011,Goncha Siso Enese,Abarwuha,0,0,0,0.69132135
2011,Goncha Siso Enese,Derit,0,0,0,0.735242032
2011,Goncha Siso Enese,Filatako,0,0,0,0.735610894
2011,Kemekem,Ginaza,1,0,5,1.439167524
2011,Kemekem,WushaTires,0,0,0,1.435576344
2011,Kemekem,ShehochTehara,1,0,3,1.421066921
2011,Kemekem,Asta,0,0,0,1.401560834
2011,Kemekem,Anigot,0,0,0,1.443384188
2011,Kemekem,MendereMariam,0,0,0,1.373589922
2011,Kemekem,BilbWuha,0,0,0,1.379115107
2011,Kemekem,Libo,1,0,4,1.395213177
2011,Kemekem,MichelDebre,1,0,7,1.368020043
2011,Kemekem,Goza,0,0,0,1.379073016
2011,Kemekem,Tibaga,1,0,5,1.428670414
2011,Kemekem,Mitad,0,0,0,1.38034813
2011,Kemekem,Agid,1,0,2,1.4086078
2011,Kemekem,Keregna,0,0,0,1.396378131
2011,Kemekem,Estifanos,0,0,0,1.430264872
2011,Kemekem,Shamo,0,0,0,1.433787941
2011,Kemekem,Birkutea,0,0,0,1.406598987
2011,Kemekem,Derita,0,0,0,1.40567074
2011,Kemekem,Agela,0,0,0,1.437721051
2011,Kemekem,TaraGedam,0,0,0,1.437141275
2011,Kemekem,YifagAkababi,0,0,0,1.417555099
2011,Shebel Berenta,Abrekuy,0,0,0,0.832676658
2011,Shebel Berenta,Ledy,0,0,0,0.836112992
2011,Shebel Berenta,Wobo,1,0,2,0.841167744
2011,Shebel Berenta,Yedwuha,0,0,0,0.814519333
2011,Shebel Berenta,Suha,0,0,0,0.82237802
2011,Shebel Berenta,Ansheb,1,0,1,0.827632853
2011,Shebel Berenta,Gedayasu,0,0,0,0.804836367
2011,Shebel Berenta,Mozen,0,0,0,0.804701435
2011,Shebel Berenta,Worego,0,0,0,0.817363468
2011,Shebel Berenta,Yeju,0,0,0,0.849917791
2011,Shebel Berenta,Mergech,0,0,0,0.807607814
2011,Shebel Berenta,Gebsit,0,0,0,0.797511836
2011,Shebel Berenta,Woynye,0,0,0,0.806576288
2011,Shebel Berenta,Abaselima,0,0,0,0.832582191
2011,Shebel Berenta,Selelkula,0,0,0,0.825735417
2011,Adwa,Lalaylogomti,0,0,0,0.373820566
2011,Adwa,Woyenti,0,0,0,0.322005696
2011,Ahferom,EmbaAhfrom,0,0,0,0.559561125
2011,Ahferom,Laelayhahaile,0,0,0,0.569795161
2011,Ahferom,Mezbr,0,0,0,0.57849489
2011,Ahferom,Sefo,0,0,0,0.569702182
2011,Ahferom,Endamariam,0,0,0,0.561791299
2011,Ahferom,Kudo,0,0,0,0.559593199
2011,Ahferom,Edagaarbi,0,0,0,0.536664572
2011,Alamata,Sorya,1,0,2,0.502974674
2011,Alamata,Tsetsera,0,0,0,0.482718301
2011,Alamata,Tao,0,0,0,0.488214395
2011,Ambalaje,Tekea,0,0,0,0.401695381
2011,Ambalaje,Seret,0,0,0,0.511058337
2011,Ambalaje,Ayba,0,0,0,0.443588394
2011,Ambalaje,Amedwuha,0,0,0,0.458068142
2011,Endamehoni,Simret,1,0,4,3.834214649
2011,Endamehoni,Meswaeti,2,0,4,3.877275388
2011,Endamehoni,HizbaTeklehymanot,1,0,3,3.845176647
2011,Endamehoni,Tahtayhaya,2,0,3,3.86800659
2011,Endamehoni,Mekan,1,0,5,3.855554233
2011,Ganta Afeshum,Wuhdet,0,0,0,0.552305524
2011,Ganta Afeshum,Adekiney,0,0,0,0.518441464
2011,Ganta Afeshum,Simret,0,0,0,0.51950945
2011,Hawzen,Qoraro,0,0,0,0.633719817
2011,Hawzen,Debrebirhan,0,0,0,0.654787903
2011,Hawzen,Selam,1,0,4,0.660762474
2011,Hawzen,Mozutey,0,0,0,0.615972549
2011,Hawzen,Debreselam,0,0,0,0.645295953
2011,Hintalo Wajerat,Metkel,0,0,0,0.506482143
2011,Hintalo Wajerat,FikreAlem,0,0,0,0.468553521
2011,Hintalo Wajerat,HagereSelam,0,0,0,0.548189667
2011,Hintalo Wajerat,Hareko,0,0,0,0.52890577
2011,Kola Temben,Santagelebeda,0,0,0,0.782823713
2011,Kola Temben,Smret,0,0,0,0.795693057
2011,Kola Temben,Guya,0,0,0,0.799200197
2011,Kola Temben,Debrinetseb,0,0,0,0.797087657
2011,Kola Temben,Wuhdet,0,0,0,0.792056886
2011,Kola Temben,Mtsaiwerki,0,0,0,0.803590628
2011,Kola Temben,Guroro,0,0,0,0.789380433
2011,Medebay Zana,Deberkerbye,0,0,0,0.800237686
2011,Medebay Zana,Adibearj,0,0,0,0.780614833
2011,Medebay Zana,Kuluferha,0,0,0,0.787541572
2011,Medebay Zana,Nefasit,1,0,4,0.790631738
2011,Medebay Zana,Mesehle,0,0,0,0.789256959
2011,Naeder Adet,Seka,1,0,1,1.708330638
2011,Naeder Adet,Adiselam,1,0,2,1.708104163
2011,Naeder Adet,Adreb,1,0,5,1.709134689
2011,Naeder Adet,Ksadacki,0,0,0,1.710237383
2011,Naeder Adet,Jira,0,0,0,1.712425895
2011,Ofla,Zata,0,0,0,0.359401508
2011,Ofla,Darubekeda,0,0,0,0.410585169
2011,Ofla,Adishimbirkti,0,0,0,0.350985898
2011,Ofla,Dinkashena,0,0,0,0.41277684
2011,Ofla,Fala,1,0,4,0.38437048
2011,Raya Azebo,Werabaye,1,0,6,5.63315503
2011,Raya Azebo,Wargba,0,0,0,5.699268429
2011,Raya Azebo,Erba,1,0,7,5.644946716
2011,Samre,Gijet,0,0,0,0.461047819
2011,Samre,LemlemArena,0,0,0,0.502558268
2011,Samre,Hintsa,0,0,0,0.484473579
2011,Samre,Esiret,0,0,0,0.419373636
2011,Samre,Cheli,1,0,5,0.43868334
2011,Samre,Bamba,0,0,0,0.452212242
2011,Samre,Dekera,0,0,0,0.448208755
2011,Samre,Nebarhadinet,0,0,0,0.511488304
2011,Tanku Abergele,Simret,0,0,0,0.599338198
2011,Tanku Abergele,Limat,0,0,0,0.614981788
2011,Tanku Abergele,Siye,0,0,0,0.654670282
2011,Tanku Abergele,Grwre,0,0,0,0.648233973
2011,Tanku Abergele,Jijqe,1,0,2,0.616632807
2011,Tanku Abergele,Negedebrhan,0,0,0,0.636436777
2011,Tanku Abergele,Tseykeme,0,0,0,0.643646366
2011,Tanku Abergele,Hadashtekli,2,0,5,0.616748703
2011,Tanku Abergele,Tekleweyni,0,0,0,0.62669048
2011,Werie Lehe,Arena,0,0,0,0.385637002
2011,Werie Lehe,Tsae,0,0,0,0.415132273
2011,Werie Lehe,MayChekemte,0,0,0,0.439178363
2011,Werie Lehe,EndaFelasi,0,0,0,0.433216836
2011,Werie Lehe,Misema,0,0,0,0.548707587
2011,Werie Lehe,MayNebri,0,0,0,0.361866962
2011,Wukro,Hadnet,1,0,1,0.624473062
2011,Wukro,Hayelom,0,0,0,0.651477643
2011,Wukro,Debrebrhan,0,0,0,0.647070746
2012,Ebenat,AderSeg,0,0,0,1.215592848
2012,Ebenat,Amisetya,1,0,8,1.209863367
2012,Ebenat,WorgajaWagi,0,0,0,1.203914536
2012,Ebenat,Mechena,0,0,0,1.229056989
2012,Ebenat,Aquha,1,0,4,1.197633521
2012,Ebenat,EmbachekoGunaguna,0,0,0,1.232506403
2012,Ebenat,TaraSenba,0,0,0,1.213127323
2012,Ebenat,Wariba,0,0,0,1.213692123
2012,Ebenat,Selamaya,1,0,2,1.2230531
2012,Ebenat,Burkoche,1,0,2,1.195135894
2012,Ebenat,Gela Matebiya,0,0,0,1.0243555
2012,Ebenat,Ziha,0,0,0,1.2182362
2012,Ebenat,Serawudi,0,0,0,1.229726426
2012,Ebenat,AquaShumoch,1,0,2,1.216078773
2012,Ebenat,Tigage,0,0,0,1.232665894
2012,Ebenat,Abina,0,0,0,1.22266059
2012,Ebenat,Niquara,0,0,0,1.208570791
2012,Ebenat,DeberAbaJale,1,0,1,1.229855037
2012,Ebenat,Wonberoch,0,0,0,1.228651779
2012,Ebenat,Balarab,0,0,0,1.205442684
2012,Ebenat,Shunge,0,0,0,1.218369208
2012,Ebenat,JimanDeregeha,1,0,1,1.235074188
2012,Enbise Sar Midir,Lul,0,0,0,0.867019021
2012,Enbise Sar Midir,DebreKidusan,0,0,0,0.851627295
2012,Enbise Sar Midir,DembezaAmbaLay,0,0,0,0.869815487
2012,Enbise Sar Midir,Felegehiwot,0,0,0,0.855617101
2012,Enbise Sar Midir,Adisalem,0,0,0,0.862042726
2012,Enbise Sar Midir,Berlay,0,0,0,0.86365389
2012,Enbise Sar Midir,Goshedur,0,0,0,0.85847182
2012,Enbise Sar Midir,ZobarYikuanda,0,0,0,0.866792332
2012,Enbise Sar Midir,ZihonHuha,0,0,0,0.871464097
2012,Enbise Sar Midir,Melabesh,1,0,1,0.860463389
2012,Enbise Sar Midir,WoryaMeskel,0,0,0,0.874590549
2012,Enbise Sar Midir,HagereSelam,0,0,0,0.866380427
2012,Enbise Sar Midir,HagereGenet,0,0,0,1.0243555
2012,Enbise Sar Midir,Debremawie,0,0,0,0.864330473
2012,Enbise Sar Midir,DebreGenet,0,0,0,0.862042158
2012,Enbise Sar Midir,Yetefet,0,0,0,0.855264233
2012,Goncha Siso Enese,Abarwuha,0,0,0,0.734275514
2012,Goncha Siso Enese,Derit,0,0,0,0.753665494
2012,Goncha Siso Enese,Filatako,0,0,0,0.75658937
2012,Kemekem,Asta,1,0,1,1.454586284
2012,Kemekem,WushaTires,0,0,0,1.472761039
2012,Kemekem,Ginaza,2,0,4,1.46540792
2012,Kemekem,Libo,0,0,0,1.45264907
2012,Kemekem,Anigot,2,0,2,1.469952118
2012,Kemekem,MendereMariam,0,0,0,1.454625851
2012,Kemekem,ShehochTehara,1,0,7,1.485186177
2012,Kemekem,Derita,0,0,0,1.452809082
2012,Kemekem,MichelDebre,1,0,2,1.462752606
2012,Kemekem,Goza,0,0,0,1.421214164
2012,Kemekem,BilbWuha,0,0,0,1.436082737
2012,Kemekem,Mitad,0,0,0,1.443776077
2012,Kemekem,Agid,0,0,0,1.454097564
2012,Kemekem,Keregna,0,0,0,1.405226387
2012,Kemekem,Estifanos,0,0,0,1.486087419
2012,Kemekem,Shamo,0,0,0,1.479729623
2012,Kemekem,Birkutea,0,0,0,1.470770367
2012,Kemekem,Agela,0,0,0,1.482961643
2012,Kemekem,TaraGedam,0,0,0,1.46735643
2012,Kemekem,Tibaga,0,0,0,1.445576338
2012,Kemekem,YifagAkababi,0,0,0,1.441152344
2012,Shebel Berenta,Abrekuy,0,0,0,0.827599376
2012,Shebel Berenta,Ledy,0,0,0,0.833684156
2012,Shebel Berenta,Wobo,0,0,0,0.818763507
2012,Shebel Berenta,Yedwuha,0,0,0,0.801707531
2012,Shebel Berenta,Suha,0,0,0,0.823977053
2012,Shebel Berenta,Ansheb,0,0,0,0.810927715
2012,Shebel Berenta,Gedayasu,1,0,2,0.800341463
2012,Shebel Berenta,Mozen,1,0,1,0.817059808
2012,Shebel Berenta,Worego,1,0,2,0.825148519
2012,Shebel Berenta,Yeju,1,0,3,0.81295982
2012,Shebel Berenta,Mergech,0,0,0,0.820564509
2012,Shebel Berenta,Gebsit,0,0,0,0.803490235
2012,Shebel Berenta,Woynye,0,0,0,0.804546499
2012,Shebel Berenta,Abaselima,0,0,0,0.822805134
2012,Shebel Berenta,Selelkula,1,0,1,0.834323387
2012,Adwa,Lalaylogomti,0,0,0,0.336299081
2012,Adwa,Woyenti,0,0,0,0.357037292
2012,Ahferom,EmbaAhfrom,1,0,1,0.559492163
2012,Ahferom,Sefo,0,0,0,0.579869299
2012,Ahferom,Kudo,0,0,0,0.579629726
2012,Ahferom,Edagaarbi,0,0,0,0.565763812
2012,Ahferom,Mezbr,1,0,3,0.536408936
2012,Ahferom,Laelayhahaile,1,0,1,0.567071949
2012,Ahferom,Endamariam,0,0,0,0.558895898
2012,Alamata,Sorya,0,0,0,0.551184176
2012,Alamata,Tsetsera,0,0,0,0.520969441
2012,Alamata,Tao,0,0,0,0.489113794
2012,Ambalaje,Tekea,1,0,5,1.410677445
2012,Ambalaje,Ayba,0,0,0,1.409553417
2012,Ambalaje,Seret,0,0,0,1.416232411
2012,Ambalaje,Amedwuha,1,0,2,1.386294822
2012,Endamehoni,Meswaeti,0,0,0,0.317815351
2012,Endamehoni,Simret,0,0,0,0.221517747
2012,Endamehoni,HizbaTeklehymanot,0,0,0,0.42920489
2012,Endamehoni,Tahtayhaya,0,0,0,0.33488407
2012,Endamehoni,Mekan,0,0,0,0.426237743
