gid,time,mean,a,order
450,2003,2.3557133418032787,Isara,9
450,1994,2.5100317016806724,Isara,10
451,2000,1.342315126639344,Loma Bosa,1
451,2004,1.783771821311475,Loma Bosa,2
451,2001,1.9076271344262297,Loma Bosa,3
451,2005,1.929831657377049,Loma Bosa,4
451,2018,1.965547028196721,Loma Bosa,5
451,2003,2.2700196236065566,Loma Bosa,6
451,2011,2.2888593258196708,Loma Bosa,7
451,2010,2.3973840389344265,Loma Bosa,8
451,1990,2.4029439663636367,Loma Bosa,9
451,2002,2.403442355081967,Loma Bosa,10
452,2000,1.4370901809016392,Mareka Gena,1
452,2018,1.975187901639344,Mareka Gena,2
452,2004,2.035567609098361,Mareka Gena,3
452,2005,2.0450331553278693,Mareka Gena,4
452,2001,2.2414842223770486,Mareka Gena,5
452,1995,2.2702551025423734,Mareka Gena,6
452,2003,2.537160888524589,Mareka Gena,7
452,2011,2.5385894259016397,Mareka Gena,8
452,1990,2.7898052730578518,Mareka Gena,9
452,1983,2.9029918237168144,Mareka Gena,10
453,2000,1.3743372249180332,Tocha,1
453,2018,1.7542397500000004,Tocha,2
453,2005,2.0475440306557373,Tocha,3
453,2004,2.103428614918033,Tocha,4
453,2001,2.3901222803278683,Tocha,5
453,1993,2.4015868465517243,Tocha,6
453,2003,2.566180158360656,Tocha,7
453,1995,2.594482506779661,Tocha,8
453,2011,2.653970682786885,Tocha,9
453,1983,2.6771186769911504,Tocha,10
454,2002,0.17008953084426232,Dirashe,1
454,1999,0.2368362542314049,Dirashe,2
454,2004,0.24626261244262296,Dirashe,3
454,2001,0.26917639476229505,Dirashe,4
454,2009,0.28210890997540977,Dirashe,5
454,1991,0.2850054900991736,Dirashe,6
454,2005,0.30691666762295083,Dirashe,7
454,2000,0.31276235631147536,Dirashe,8
454,1985,0.35428015378151256,Dirashe,9
454,1987,0.36341219420869575,Dirashe,10
455,2009,0.34262332147540986,Arba Minch Zuria,1
455,2005,0.4604263950819672,Arba Minch Zuria,2
455,2001,0.4660816134508197,Arba Minch Zuria,3
455,2004,0.4978373097540983,Arba Minch Zuria,4
455,2000,0.5208364395081967,Arba Minch Zuria,5
455,2002,0.583372946,Arba Minch Zuria,6
455,2018,0.648208402295082,Arba Minch Zuria,7
455,1999,0.6560860287603305,Arba Minch Zuria,8
455,1985,0.7253145352941176,Arba Minch Zuria,9
455,1990,0.7495688946198346,Arba Minch Zuria,10
456,2009,0.2560846521311476,Bonke,1
456,2004,0.3844731262295084,Bonke,2
456,2000,0.38788812155737706,Bonke,3
456,2005,0.3887598787704918,Bonke,4
456,2002,0.4093182281803279,Bonke,5
456,1990,0.4755993161983472,Bonke,6
456,2001,0.4765221056229509,Bonke,7
456,2018,0.5682073388442623,Bonke,8
456,1994,0.5778808884033613,Bonke,9
456,1999,0.5780073387603307,Bonke,10
457,2000,0.5489184131147542,Boreda,1
457,2004,0.8803677,Boreda,2
457,1993,0.9093691232758618,Boreda,3
457,2009,0.9251952815573768,Boreda,4
457,2016,0.9998193327868852,Boreda,5
457,2001,1.043627567213115,Boreda,6
457,2002,1.1010680122950818,Boreda,7
457,2003,1.1975050882786882,Boreda,8
457,1995,1.244589840677966,Boreda,9
457,1998,1.257918584264463,Boreda,10
458,2000,0.4611180532786886,Chencha,1
458,2004,0.7524301745901638,Chencha,2
458,2009,0.7751307053278691,Chencha,3
458,2001,0.8228260118852457,Chencha,4
458,1993,0.8929773712068967,Chencha,5
458,2005,0.9217032303278684,Chencha,6
458,2016,0.9561448512295082,Chencha,7
458,1990,1.0753077818181818,Chencha,8
458,2002,1.0884429097540984,Chencha,9
458,1997,1.1183694559836066,Chencha,10
459,2000,0.5908081803278687,Daramalo,1
459,2009,0.632669575237705,Daramalo,2
459,2004,0.7236829385245902,Daramalo,3
459,2001,0.7809456744262296,Daramalo,4
459,1990,0.8466031643801654,Daramalo,5
459,2005,0.908047989344262,Daramalo,6
459,2016,1.0861561971311475,Daramalo,7
459,2018,1.1469278303278692,Daramalo,8
459,1992,1.172848680975,Daramalo,9
459,2002,1.1880587521311474,Daramalo,10
460,2000,0.5192049114754098,Dita,1
460,2004,0.6965317980327868,Dita,2
460,2009,0.7480005491147542,Dita,3
460,2001,0.8625599809836065,Dita,4
460,2005,0.8941161631147542,Dita,5
460,2016,0.9255206001393446,Dita,6
460,1993,0.9498080370689654,Dita,7
460,1990,1.0977829283471074,Dita,8
460,1999,1.1486111171735534,Dita,9
460,2018,1.1496383991803276,Dita,10
461,2000,0.9039439696639341,Gofa Zuria,1
461,2004,1.0431403929754102,Gofa Zuria,2
461,1994,1.1680008301428568,Gofa Zuria,3
461,2018,1.1688042852295082,Gofa Zuria,4
461,2001,1.2000598230901636,Gofa Zuria,5
461,2005,1.2768299475573772,Gofa Zuria,6
461,2009,1.314570781311475,Gofa Zuria,7
461,2002,1.3463004195901638,Gofa Zuria,8
461,1990,1.3805427274710744,Gofa Zuria,9
461,2016,1.4209272091393441,Gofa Zuria,10
462,2000,0.2614813991803279,Kemba,1
462,2009,0.2837093395901639,Kemba,2
462,2004,0.3608507196721311,Kemba,3
462,2005,0.4261597789344263,Kemba,4
462,1990,0.4807031377933884,Kemba,5
462,2002,0.5468875209016394,Kemba,6
462,1993,0.5715582012068966,Kemba,7
462,2001,0.5838439582786885,Kemba,8
462,1994,0.6385273360504203,Kemba,9
462,2018,0.6890381472950821,Kemba,10
463,2000,0.7990534146065571,Kucha,1
463,2004,1.0273690836065572,Kucha,2
463,2001,1.1561314677786885,Kucha,3
463,1998,1.2418668038347107,Kucha,4
463,2003,1.3246293178278694,Kucha,5
463,2018,1.3683054817868854,Kucha,6
463,2016,1.4174869836065571,Kucha,7
463,2009,1.489429042860656,Kucha,8
463,1994,1.5277465227731093,Kucha,9
463,2005,1.5518490250819668,Kucha,10
464,2000,1.0349290404918032,Melekoza,1
464,2004,1.1178265419672129,Melekoza,2
464,2001,1.3325246371311479,Melekoza,3
464,2005,1.4310914901639342,Melekoza,4
464,2018,1.4967204923770494,Melekoza,5
464,1994,1.6142517647058827,Melekoza,6
464,2016,1.6511994433606554,Melekoza,7
464,1990,1.6565060851239677,Melekoza,8
464,2002,1.6748045136065568,Melekoza,9
464,1995,1.7966223309322038,Melekoza,10
465,2000,0.5722020124590164,MirabAbaya,1
465,2009,0.7081461621311476,MirabAbaya,2
465,1993,0.7706222940517239,MirabAbaya,3
465,2001,0.8900946427868851,MirabAbaya,4
465,2004,0.9684075336065572,MirabAbaya,5
465,2002,1.0107323734426228,MirabAbaya,6
465,2016,1.018741899819672,MirabAbaya,7
465,1999,1.027837806214876,MirabAbaya,8
465,2005,1.1183897929508195,MirabAbaya,9
465,1998,1.212631870256199,MirabAbaya,10
466,2000,0.4295489946721312,Ubadebretsehay,1
466,2009,0.5281732457377049,Ubadebretsehay,2
466,1994,0.5477099361932772,Ubadebretsehay,3
466,2001,0.5683993956311476,Ubadebretsehay,4
466,2002,0.6099399525901638,Ubadebretsehay,5
466,2005,0.6140931012295083,Ubadebretsehay,6
466,1992,0.6208078532999999,Ubadebretsehay,7
466,2003,0.6543155916229509,Ubadebretsehay,8
466,2006,0.6546037074344262,Ubadebretsehay,9
466,1991,0.6552620378677685,Ubadebretsehay,10
467,2000,0.5532369434426229,Zala,1
467,2004,0.6608381666393442,Zala,2
467,1990,0.7288637950413221,Zala,3
467,1994,0.736884397815126,Zala,4
467,2009,0.7770240793442621,Zala,5
467,2005,0.8440158456557378,Zala,6
467,2001,0.93524717795082,Zala,7
467,2002,0.9619779158196722,Zala,8
467,2018,0.9765965036885248,Zala,9
467,2006,1.0534271275409837,Zala,10
468,2000,0.7400865383606555,Bule,1
468,2002,1.0232454479508195,Bule,2
468,2001,1.030114750819672,Bule,3
468,2010,1.0869700336065569,Bule,4
468,2003,1.092423721147541,Bule,5
468,2004,1.1327395853278692,Bule,6
468,2005,1.1786348377868856,Bule,7
468,1994,1.2277040084033617,Bule,8
468,2016,1.2748548889344258,Bule,9
468,2009,1.2931748172131148,Bule,10
469,2000,0.3929086837704919,Kochere,1
469,2009,0.5512613982786885,Kochere,2
469,2004,0.6046465840983606,Kochere,3
469,1998,0.6649925243719009,Kochere,4
469,2002,0.6881054240819671,Kochere,5
469,2003,0.6942501431967213,Kochere,6
469,1999,0.7000827767272727,Kochere,7
469,2005,0.7492132540983606,Kochere,8
469,2001,0.8158106144508197,Kochere,9
469,2010,0.8685496266229509,Kochere,10
470,2000,0.7063214721311476,Wenago,1
470,2002,1.08105552295082,Wenago,2
470,2016,1.1532039204918032,Wenago,3
470,2004,1.220847144262295,Wenago,4
470,2001,1.2219240612295084,Wenago,5
470,2003,1.2307877594262298,Wenago,6
470,2005,1.30608237295082,Wenago,7
470,2009,1.4231013573770492,Wenago,8
470,2010,1.4439670877049178,Wenago,9
470,1994,1.5649846100840337,Wenago,10
471,2000,0.6268178040163933,Yirgachefe,1
471,2002,0.8195488840983605,Yirgachefe,2
471,1999,0.9813417990909092,Yirgachefe,3
471,2003,0.9835893281967212,Yirgachefe,4
471,2001,0.9957654310655738,Yirgachefe,5
471,2004,1.001568131147541,Yirgachefe,6
471,2009,1.0519146867213116,Yirgachefe,7
471,2005,1.0703596147540984,Yirgachefe,8
471,2016,1.109862927704918,Yirgachefe,9
471,1998,1.12848442661157,Yirgachefe,10
472,2000,2.2851435539344265,Akililna Mohr,1
472,1990,2.311558017355372,Akililna Mohr,2
472,2001,2.361009652459017,Akililna Mohr,3
472,2002,2.4418858401639345,Akililna Mohr,4
472,2005,2.55919037,Akililna Mohr,5
472,2009,2.6248352508196726,Akililna Mohr,6
472,2004,2.6518609385245893,Akililna Mohr,7
472,2003,2.8510420909836074,Akililna Mohr,8
472,1997,2.8992867532786883,Akililna Mohr,9
472,1984,3.1395633917391303,Akililna Mohr,10
473,2004,1.540362502377049,Alicho Woriro,1
473,2000,1.7294662609836071,Alicho Woriro,2
473,2009,2.121268163934426,Alicho Woriro,3
473,2005,2.1333641795081983,Alicho Woriro,4
473,2003,2.1499682307377053,Alicho Woriro,5
473,2001,2.2232884159016386,Alicho Woriro,6
473,1992,2.287126191833333,Alicho Woriro,7
473,1984,2.343083286,Alicho Woriro,8
473,2011,2.4075311196721314,Alicho Woriro,9
473,2002,2.4229267860655743,Alicho Woriro,10
474,2000,2.4752561188524584,Cheha,1
474,2001,2.745583589590165,Cheha,2
474,2005,2.956194132295081,Cheha,3
474,2004,3.0204802676229514,Cheha,4
474,2003,3.2424340769262296,Cheha,5
474,1984,3.380411213043479,Cheha,6
474,2002,3.4006922418852463,Cheha,7
474,1993,3.7459225978448263,Cheha,8
474,2009,3.7486615672131145,Cheha,9
474,2007,3.8077501281147534,Cheha,10
475,1984,1.2563259208695654,Dalocha,1
475,2000,1.4337246976229512,Dalocha,2
475,2004,1.5925553676229511,Dalocha,3
475,1985,1.6427489773109245,Dalocha,4
475,2011,1.6905588400819669,Dalocha,5
475,2001,1.7700057904098356,Dalocha,6
475,2003,1.821295210737705,Dalocha,7
475,1997,1.901290609262296,Dalocha,8
475,1990,2.0090211270247935,Dalocha,9
475,2002,2.047046668360656,Dalocha,10
476,2004,1.6935323491803282,Endagagn,1
476,1984,1.7145800834782612,Endagagn,2
476,2003,1.8942971614754096,Endagagn,3
476,2000,1.937635148770492,Endagagn,4
476,2001,1.9753617786885245,Endagagn,5
476,1993,2.165991648275862,Endagagn,6
476,2005,2.299193785245902,Endagagn,7
476,1999,2.3587108140495867,Endagagn,8
476,1997,2.380873743442623,Endagagn,9
476,2015,2.637480333606558,Endagagn,10
477,2004,2.173006848688525,Enemorina Eaner,1
477,2000,2.3682407888524586,Enemorina Eaner,2
477,2001,2.4744075544262296,Enemorina Eaner,3
477,2005,2.9033799870491808,Enemorina Eaner,4
477,1984,2.94880667373913,Enemorina Eaner,5
477,2003,2.9653648687868848,Enemorina Eaner,6
477,2002,3.123749162295081,Enemorina Eaner,7
477,1993,3.1649849715517244,Enemorina Eaner,8
477,1995,3.288126012627119,Enemorina Eaner,9
477,1991,3.3438331689256184,Enemorina Eaner,10
478,2000,2.2664261510655743,Ezha,1
478,2001,2.6952590608196725,Ezha,2
478,2005,2.7189333557377044,Ezha,3
478,2002,2.7530028725409843,Ezha,4
478,2003,2.96451354262295,Ezha,5
478,2004,2.9835925254098354,Ezha,6
478,1990,2.9887442961983464,Ezha,7
478,2009,3.093235204180328,Ezha,8
478,1992,3.271178165,Ezha,9
478,1999,3.3527712906611584,Ezha,10
479,2000,2.863230028688524,Goro,1
479,2001,2.9894514501557405,Goro,2
479,2005,3.476831429262295,Goro,3
479,2003,3.488024931311476,Goro,4
479,1984,3.648594307826086,Goro,5
479,2011,3.8293651750819664,Goro,6
479,2004,3.935876092540982,Goro,7
479,2002,4.021107609918035,Goro,8
479,2007,4.415507619016392,Goro,9
479,1989,4.462169560338981,Goro,10
480,2004,1.8110385657377048,Gumer,1
480,2000,1.9095412058196717,Gumer,2
480,2001,2.0829490886885242,Gumer,3
480,2003,2.2462197212295094,Gumer,4
480,1984,2.3726899455652184,Gumer,5
480,1997,2.5005281413114755,Gumer,6
480,1992,2.5051149295833333,Gumer,7
480,2005,2.5300052368852457,Gumer,8
480,1993,2.689974064655172,Gumer,9
480,2002,2.72614533885246,Gumer,10
481,2001,2.2707012875409838,Kokir Gedbano Gutazer,1
481,2000,2.571121688688524,Kokir Gedbano Gutazer,2
481,1997,2.6039348482786884,Kokir Gedbano Gutazer,3
481,2004,2.645092394262296,Kokir Gedbano Gutazer,4
481,2002,2.7129026668852454,Kokir Gedbano Gutazer,5
481,1990,2.844737461983471,Kokir Gedbano Gutazer,6
481,2005,2.917792214016393,Kokir Gedbano Gutazer,7
481,2009,3.1792926188524566,Kokir Gedbano Gutazer,8
481,1984,3.312661851304348,Kokir Gedbano Gutazer,9
481,2003,3.3490526614754117,Kokir Gedbano Gutazer,10
482,1984,0.8356062913913043,Lanfero,1
482,2000,1.3491735680327868,Lanfero,2
482,2004,1.4457163238524593,Lanfero,3
482,1985,1.5152275031092437,Lanfero,4
482,2001,1.6016739677868843,Lanfero,5
482,2011,1.6226100869672129,Lanfero,6
482,2009,1.6386792544262296,Lanfero,7
482,1990,1.6774747586776864,Lanfero,8
482,1997,1.7009970512295078,Lanfero,9
482,2005,1.7363098168852455,Lanfero,10
483,2004,1.3205398626229508,Meskanena Mareko,1
483,1997,1.6269813643442623,Meskanena Mareko,2
483,2000,1.6357949768852456,Meskanena Mareko,3
483,1984,1.7301140251304346,Meskanena Mareko,4
483,2009,1.7901242846803278,Meskanena Mareko,5
483,2001,1.9801694319672123,Meskanena Mareko,6
483,1990,2.1024831573553717,Meskanena Mareko,7
483,2005,2.1569124235245902,Meskanena Mareko,8
483,2002,2.166573890163934,Meskanena Mareko,9
483,2003,2.349852324180328,Meskanena Mareko,10
484,2004,1.3249814069672128,Selti,1
484,1984,1.37396689226087,Selti,2
484,2000,1.5154518874590168,Selti,3
484,1997,1.8557565606557385,Selti,4
484,2005,1.89550534704918,Selti,5
484,1992,2.0004748249166666,Selti,6
484,2009,2.030079249836066,Selti,7
484,1991,2.0523908454545454,Selti,8
484,2011,2.058406961065574,Selti,9
484,1985,2.07184825512605,Selti,10
485,2004,1.47448017,Sodo,1
485,1990,1.8226938790909093,Sodo,2
485,1984,2.054931478347826,Sodo,3
485,1997,2.061685929852458,Sodo,4
485,2000,2.1379441799180325,Sodo,5
485,2002,2.1537629314754096,Sodo,6
485,2009,2.2318109327868854,Sodo,7
485,2001,2.3034953548524584,Sodo,8
485,2015,2.6033538650000008,Sodo,9
485,2005,2.631002687073769,Sodo,10
486,2000,1.2344593995081972,Badawacho,1
486,2003,1.3809442794262294,Badawacho,2
486,2018,1.5624005500819669,Badawacho,3
486,2004,1.6681753140163935,Badawacho,4
486,1993,1.809082381551724,Badawacho,5
486,2001,1.908964298360656,Badawacho,6
486,2005,1.9310004371311482,Badawacho,7
486,2016,1.9563286418852457,Badawacho,8
486,2009,2.158077436557376,Badawacho,9
486,2011,2.216650505819672,Badawacho,10
487,2000,1.474413963606557,Limu,1
487,1984,1.6534188765217392,Limu,2
487,2011,1.7413771147540986,Limu,3
487,2003,1.7537050609016402,Limu,4
487,2001,1.8975826625409842,Limu,5
487,2004,1.9834548259016385,Limu,6
487,2018,1.9922497987704921,Limu,7
487,1985,2.0824788495798323,Limu,8
487,2005,2.127184309590164,Limu,9
487,2016,2.1573009415573776,Limu,10
488,1984,1.8719872889565208,Misha,1
488,2000,1.9188605268032783,Misha,2
488,2003,1.9280339018852453,Misha,3
488,2004,1.9838784262295084,Misha,4
488,2001,2.1815639777049185,Misha,5
488,2011,2.26100243090164,Misha,6
488,1993,2.299992006896552,Misha,7
488,2005,2.3906058598360658,Misha,8
488,2018,2.6034170868032795,Misha,9
488,1999,2.744049243801653,Misha,10
489,2000,1.6825134584426231,Soro,1
489,2018,1.8149931059836064,Soro,2
489,2003,1.8513272464016388,Soro,3
489,1993,1.8897114198275853,Soro,4
489,2005,2.1742778318032787,Soro,5
489,2004,2.180837266409836,Soro,6
489,2001,2.1912679228770497,Soro,7
489,2011,2.2858284268852453,Soro,8
489,1999,2.7093139661983465,Soro,9
489,1985,2.82728377992437,Soro,10
490,2000,1.7830665401639347,Bita,1
490,2002,2.387217797540983,Bita,2
490,1992,2.4009557858333337,Bita,3
490,2009,2.444141379508196,Bita,4
490,2001,2.7176347733606554,Bita,5
490,2005,2.76366261909836,Bita,6
490,2004,2.8169800964754104,Bita,7
490,2015,2.8672411408196736,Bita,8
490,2003,2.9227826942622968,Bita,9
490,2018,2.952514878688525,Bita,10
491,2000,1.1807597604098363,Chena,1
491,2002,2.0298478720491806,Chena,2
491,2018,2.1534791885245896,Chena,3
491,2009,2.185976694262296,Chena,4
491,2005,2.3091157597540994,Chena,5
491,2001,2.3162486394262287,Chena,6
491,1995,2.361937035508475,Chena,7
491,2004,2.375374248688524,Chena,8
491,2003,2.4902349584426227,Chena,9
491,1992,2.534256585833333,Chena,10
492,2000,1.3272360784426225,Cheta,1
492,1999,1.5526591553719007,Cheta,2
492,2005,1.5550260450819668,Cheta,3
492,1993,1.6267497629310343,Cheta,4
492,2001,1.6459615254098359,Cheta,5
492,2018,1.7750430131147543,Cheta,6
492,1995,1.839452954237288,Cheta,7
492,2004,1.840993513770492,Cheta,8
492,2002,2.045489505737705,Cheta,9
492,2016,2.10507202704918,Cheta,10
493,2000,1.0973381175901642,Decha,1
493,2018,1.4809185890819672,Decha,2
493,2005,1.5091371867222958,Decha,3
493,2004,1.5501369035654091,Decha,4
493,1993,1.6712657217241378,Decha,5
493,2001,1.6924692495655733,Decha,6
493,1985,1.750720474369748,Decha,7
493,2002,1.7570171720573766,Decha,8
493,1999,1.7581455876859502,Decha,9
493,2009,1.7745408431147534,Decha,10
494,2002,0.5324645983606557,Gelila,1
494,1993,0.556146373275862,Gelila,2
494,2005,0.5881878867213114,Gelila,3
494,1992,0.684143055,Gelila,4
494,1999,0.6878095502479338,Gelila,5
494,2018,0.7200595334426229,Gelila,6
494,2000,0.7233926704918032,Gelila,7
494,2001,0.7442395805737705,Gelila,8
494,2009,0.7842460024590164,Gelila,9
494,1995,0.8442866361864407,Gelila,10
495,2004,0.0913806443442623,Hamer,1
495,2005,0.09941885139344264,Hamer,2
495,2009,0.11033089016393444,Hamer,3
495,2013,0.1178982943442623,Hamer,4
495,1990,0.11896602561983473,Hamer,5
495,2003,0.14775137336065575,Hamer,6
495,2016,0.15275096342622949,Hamer,7
495,1995,0.1566622666440678,Hamer,8
495,1997,0.1624682843442623,Hamer,9
495,2002,0.1713799237704918,Hamer,10
496,1990,0.032175052066115706,Kuraz,1
496,2016,0.04086725598360656,Kuraz,2
496,2009,0.06740286655737704,Kuraz,3
496,2005,0.08997265066393442,Kuraz,4
496,2013,0.09006481040983605,Kuraz,5
496,1985,0.09293925546218486,Kuraz,6
496,2008,0.11319363064754095,Kuraz,7
496,2004,0.12622369909016393,Kuraz,8
496,2002,0.1399728481967213,Kuraz,9
496,2003,0.148484733852459,Kuraz,10
497,2002,0.4595346550819671,Selamgo,1
497,1993,0.4731858219396553,Selamgo,2
497,2000,0.593602772852459,Selamgo,3
497,2005,0.6251416709016393,Selamgo,4
497,2004,0.6512771129262295,Selamgo,5
497,1985,0.6990379858739495,Selamgo,6
497,1990,0.7673183074628099,Selamgo,7
497,2016,0.7677160778770493,Selamgo,8
497,2009,0.7687401345901642,Selamgo,9
497,1999,0.7730484031487603,Selamgo,10
498,2000,1.243857805983607,Boloso Sore,1
498,2003,1.6915235693442623,Boloso Sore,2
498,2018,1.7864023511475406,Boloso Sore,3
498,2004,1.8513938981147544,Boloso Sore,4
498,2005,1.963903092295082,Boloso Sore,5
498,2009,2.0595930232786888,Boloso Sore,6
498,2011,2.1059555368032785,Boloso Sore,7
498,2016,2.2002223815573774,Boloso Sore,8
498,1983,2.3073754123008854,Boloso Sore,9
498,2001,2.3318099100655743,Boloso Sore,10
499,2000,1.1174967114754095,Damot Gale,1
499,2018,1.514181040409836,Damot Gale,2
499,2003,1.5907445688524589,Damot Gale,3
499,1993,1.625081815603448,Damot Gale,4
499,2004,1.7086678836065576,Damot Gale,5
499,2017,1.8094413810655736,Damot Gale,6
499,2016,1.837073982377049,Damot Gale,7
499,2005,1.9444576778688525,Damot Gale,8
499,2009,1.972678936229508,Damot Gale,9
499,1990,1.979463846280992,Damot Gale,10
500,2000,0.99071031852459,Damot Weyde,1
500,2004,1.4611055786885248,Damot Weyde,2
500,2009,1.4847854695819669,Damot Weyde,3
500,1990,1.525164652280992,Damot Weyde,4
500,2018,1.623112857704917,Damot Weyde,5
500,2002,1.65015046442623,Damot Weyde,6
500,2003,1.6763563364754095,Damot Weyde,7
500,1999,1.7252977713553723,Damot Weyde,8
500,1997,1.7660754747540983,Damot Weyde,9
500,2001,1.839151090081968,Damot Weyde,10
501,2000,0.792533335819672,Humbo,1
501,2003,1.1767660515409837,Humbo,2
501,2009,1.214092938647541,Humbo,3
501,2004,1.2479997374590168,Humbo,4
501,2018,1.2900297540737706,Humbo,5
501,2016,1.3450031152868849,Humbo,6
501,1990,1.3706570939504132,Humbo,7
501,1999,1.4368187029917356,Humbo,8
501,1994,1.5033141187058825,Humbo,9
501,1998,1.5234691748016531,Humbo,10
502,2000,1.1545765246721311,Kindo Koysha,1
502,2004,1.612452955573771,Kindo Koysha,2
502,2016,1.6407924500819675,Kindo Koysha,3
502,2018,1.7022462909836071,Kindo Koysha,4
502,2005,1.9345056997540984,Kindo Koysha,5
502,2003,2.0123341366393444,Kindo Koysha,6
502,2002,2.072207452295082,Kindo Koysha,7
502,2011,2.09806823147541,Kindo Koysha,8
502,2001,2.188119041926229,Kindo Koysha,9
502,1992,2.2257907661666665,Kindo Koysha,10
503,2000,1.0094626481147544,Ofa,1
503,2016,1.2701935969508198,Ofa,2
503,2018,1.3934340248442625,Ofa,3
503,1995,1.4755995926525425,Ofa,4
503,2004,1.5272411276229512,Ofa,5
503,2002,1.5502505148360652,Ofa,6
503,1998,1.6728594898512392,Ofa,7
503,2001,1.7465119926721315,Ofa,8
503,2003,1.7754748169180332,Ofa,9
503,1992,1.8205839699999995,Ofa,10
504,2000,1.013778298442623,Sodo Zuria,1
504,2018,1.4271350055737704,Sodo Zuria,2
504,2016,1.5099165410655735,Sodo Zuria,3
504,1992,1.5249536027500004,Sodo Zuria,4
504,2004,1.6044294514754098,Sodo Zuria,5
504,2002,1.7742715439344263,Sodo Zuria,6
504,1990,1.7994168299173554,Sodo Zuria,7
504,2003,1.8332422707377047,Sodo Zuria,8
504,2005,1.8700334874590159,Sodo Zuria,9
504,1999,1.9527069595041324,Sodo Zuria,10
505,2000,2.438976595983606,Yem,1
505,2004,2.4986359039344253,Yem,2
505,2001,2.5133791188524603,Yem,3
505,1993,2.5518558221551726,Yem,4
505,2003,2.606994999180329,Yem,5
505,2011,2.856204075245902,Yem,6
505,1991,2.859791850413223,Yem,7
505,2018,2.9301938611475404,Yem,8
505,2005,2.931368416393444,Yem,9
505,1984,3.062233393913043,Yem,10
506,2004,2.21845357295082,Adwa,1
506,2002,2.695644685163934,Adwa,2
506,2005,2.8582985281147537,Adwa,3
506,1984,3.0494843747826086,Adwa,4
506,2011,3.1197809942622947,Adwa,5
506,2001,3.1235416811475414,Adwa,6
506,1989,3.415373261186441,Adwa,7
506,2000,3.668855238196723,Adwa,8
506,2003,3.797673950819672,Adwa,9
506,1987,3.853691332173913,Adwa,10
507,2004,1.4768387763114748,Ahferom,1
507,1990,1.6989747319834705,Ahferom,2
507,1989,1.9516010464406777,Ahferom,3
507,2005,1.953648519180328,Ahferom,4
507,2002,1.9617642679508187,Ahferom,5
507,1991,2.0156017793388425,Ahferom,6
507,1987,2.1123973079130436,Ahferom,7
507,1984,2.212544304086957,Ahferom,8
507,2011,2.3001562602459007,Ahferom,9
507,2001,2.417578032868852,Ahferom,10
508,2000,2.8350624103278697,Gesha Daka,1
508,2001,3.0056133710655755,Gesha Daka,2
508,2002,3.1347697401639336,Gesha Daka,3
508,2004,3.1382061356557376,Gesha Daka,4
508,2009,3.3411354022131143,Gesha Daka,5
508,2005,3.3487318964754094,Gesha Daka,6
508,1992,3.482794729916667,Gesha Daka,7
508,2003,3.657784392131148,Gesha Daka,8
508,1997,3.7067698016393447,Gesha Daka,9
508,2011,3.7308186268032775,Gesha Daka,10
509,2000,2.201688129811476,Gewata,1
509,2001,3.0994501745901664,Gewata,2
509,2002,3.271164551967212,Gewata,3
509,2005,3.32510003852459,Gewata,4
509,2004,3.33041690795082,Gewata,5
509,2009,3.3950420755737687,Gewata,6
509,1992,3.491052515833332,Gewata,7
509,2011,3.556447263196723,Gewata,8
509,1985,3.627673575882353,Gewata,9
509,2003,3.643922841311475,Gewata,10
510,2000,1.539965281852459,Gimbo,1
510,2018,2.531418976393442,Gimbo,2
510,2001,2.612414361147541,Gimbo,3
510,2003,2.6642240489344258,Gimbo,4
510,2002,2.7716416031311466,Gimbo,5
510,1992,2.8957617001666676,Gimbo,6
510,2004,2.9064257512377054,Gimbo,7
510,2009,2.9827275290983604,Gimbo,8
510,2011,2.9922836613114767,Gimbo,9
510,2005,2.999714734336064,Gimbo,10
511,2000,1.4299588956557374,Menjiwo,1
511,2018,1.9581422734426228,Menjiwo,2
511,2004,2.300137952295081,Menjiwo,3
511,2001,2.4061296166393444,Menjiwo,4
511,2005,2.4551156579508198,Menjiwo,5
511,1985,2.5055807719327725,Menjiwo,6
511,2003,2.5948387339344268,Menjiwo,7
511,2011,2.8463551142622965,Menjiwo,8
511,2002,2.9180041407377053,Menjiwo,9
511,1993,3.047284349905172,Menjiwo,10
512,2000,3.3164725072950825,Sylem,1
512,2001,3.5772047053278686,Sylem,2
512,2005,4.152239821065573,Sylem,3
512,2004,4.217767659016392,Sylem,4
512,2003,4.3277860109508195,Sylem,5
512,1985,4.431173286974791,Sylem,6
512,2011,4.5294529069672125,Sylem,7
512,2002,4.799317003114752,Sylem,8
512,2008,4.883161528196719,Sylem,9
512,2007,4.920393472868851,Sylem,10
513,2000,1.3281562863114753,Telo,1
513,2018,1.878337066475409,Telo,2
513,2005,2.0711663878688515,Telo,3
513,2004,2.080392784155737,Telo,4
513,2001,2.223305474836065,Telo,5
513,1993,2.3202686991379315,Telo,6
513,2002,2.539269245327869,Telo,7
513,2003,2.5455754470491803,Telo,8
513,1999,2.6263811945454547,Telo,9
513,2016,2.6316104008196723,Telo,10
514,2000,1.1847701588524586,Alaba,1
514,1984,1.293952234347826,Alaba,2
514,2003,1.3599625267213116,Alaba,3
514,1999,1.5633697497520658,Alaba,4
514,2009,1.5740711674590164,Alaba,5
514,2018,1.6025556377049175,Alaba,6
514,2001,1.625961840983606,Alaba,7
514,1990,1.6810028646280988,Alaba,8
