gid,year,mean,rank,district,Zone,Kwilu,Country
503,1982,3.349690981,2,Ofa, Wolayita, Southern Nations, Nationalities and Peoples
503,1990,3.380744839,1,Ofa, Wolayita, Southern Nations, Nationalities and Peoples
504,1984,2.536576012,10,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,2009,2.70152373,9,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,1985,2.793849372,8,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,1986,2.880739863,7,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,1999,2.885725487,6,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,2002,2.920428048,5,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,1990,3.005800841,4,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,2000,3.08496183,3,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,1995,3.158339216,2,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
504,2004,3.162384341,1,Sodo Zuria, Wolayita, Southern Nations, Nationalities and Peoples
505,2000,2.998636651,10,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,1984,3.039042482,9,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,1981,3.062579543,8,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,2002,3.080283712,7,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,1982,3.080591716,6,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,2015,3.096321207,5,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,2012,3.106495453,4,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,2009,3.127362467,3,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,2003,3.139942865,2,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
505,1995,3.200285334,1,Yem, Yem Special Woreda, Southern Nations, Nationalities and Peoples
506,1990,1.23744704,10,Adwa, Central Tigray,Tigray, Ethiopia
506,1989,1.413891312,9,Adwa, Central Tigray,Tigray, Ethiopia
506,1984,1.497812327,8,Adwa, Central Tigray,Tigray, Ethiopia
506,2015,1.594942744,7,Adwa, Central Tigray,Tigray, Ethiopia
506,2002,1.608686452,6,Adwa, Central Tigray,Tigray, Ethiopia
506,1992,1.644112222,5,Adwa, Central Tigray,Tigray, Ethiopia
506,2013,1.650517754,4,Adwa, Central Tigray,Tigray, Ethiopia
506,1982,1.652610871,3,Adwa, Central Tigray,Tigray, Ethiopia
506,2004,1.655632172,2,Adwa, Central Tigray,Tigray, Ethiopia
506,1983,1.753980762,1,Adwa, Central Tigray,Tigray, Ethiopia
507,1990,1.011816218,10,Ahferom, Central Tigray,Tigray, Ethiopia
507,1989,1.139585122,9,Ahferom, Central Tigray,Tigray, Ethiopia
507,1984,1.222438754,8,Ahferom, Central Tigray,Tigray, Ethiopia
507,2015,1.303094095,7,Ahferom, Central Tigray,Tigray, Ethiopia
507,2013,1.311623978,6,Ahferom, Central Tigray,Tigray, Ethiopia
507,1983,1.356055558,5,Ahferom, Central Tigray,Tigray, Ethiopia
507,2002,1.39888394,4,Ahferom, Central Tigray,Tigray, Ethiopia
507,2004,1.399749781,3,Ahferom, Central Tigray,Tigray, Ethiopia
507,1999,1.442902696,2,Ahferom, Central Tigray,Tigray, Ethiopia
507,1991,1.488949823,1,Ahferom, Central Tigray,Tigray, Ethiopia
508,1981,4.422038062,10,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,2002,4.598838866,9,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,2005,4.695864054,8,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,1986,4.696029754,7,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,1999,4.720704668,6,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,2016,4.84504404,5,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,2003,4.845297084,4,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,2000,4.851220597,3,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,2010,4.945513074,2,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
508,1984,4.947390839,1,Gesha Daka, Kaffa, Southern Nations, Nationalities and Peoples
509,1981,4.003999816,10,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,1999,4.025161177,9,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,2000,4.255096527,8,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,2002,4.291959732,7,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,1986,4.309509768,6,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,2016,4.367206953,5,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,1984,4.454638957,4,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,2003,4.493084397,3,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,1994,4.525115068,2,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
509,2005,4.538463598,1,Gewata, Kaffa, Southern Nations, Nationalities and Peoples
510,1999,3.703707262,10,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,1981,3.863164152,9,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,2000,3.890490686,8,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,2016,4.08092169,7,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,1986,4.204553344,6,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,2002,4.227893233,5,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,1984,4.243886399,4,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,1987,4.366566197,3,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,1985,4.380718681,2,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
510,1994,4.398487201,1,Gimbo, Kaffa, Southern Nations, Nationalities and Peoples
511,1999,3.864364848,10,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,2000,3.917255045,9,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,1984,4.058391262,8,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,1981,4.131656425,7,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,2016,4.164265839,6,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,1985,4.233717069,5,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,2002,4.313363534,4,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,1994,4.367937451,3,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,1986,4.41723306,2,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
511,1995,4.419322946,1,Menjiwo, Kaffa, Southern Nations, Nationalities and Peoples
512,1981,4.440961213,10,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,2005,4.498093357,9,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,1986,4.514122174,8,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,2002,4.530342908,7,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,1995,4.575026061,6,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,2003,4.595515718,5,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,1994,4.687009802,4,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,2010,4.690885743,3,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,1984,4.708928731,2,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
512,1999,4.746758796,1,Sylem, Kaffa, Southern Nations, Nationalities and Peoples
513,1999,4.062852317,10,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,2000,4.17268269,9,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,1984,4.186881346,8,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,2016,4.273731146,7,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,1981,4.359166398,6,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,1985,4.368482617,5,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,1988,4.427218998,4,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,1986,4.437257136,3,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,2002,4.455492719,2,Telo, Kaffa, Southern Nations, Nationalities and Peoples
513,1987,4.511438081,1,Telo, Kaffa, Southern Nations, Nationalities and Peoples
514,1984,1.981215194,10,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,2009,2.285082763,9,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,1999,2.333351938,8,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,2002,2.376026395,7,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,2015,2.404516152,6,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,1981,2.410126383,5,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,2004,2.432979797,4,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,2011,2.45795194,3,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,2003,2.489183112,2,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
514,1994,2.524567689,1,Alaba, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,1984,2.359399351,10,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,2009,2.629595514,9,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,1994,2.655090427,8,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,1981,2.769218577,7,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,2000,2.850714625,6,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,2015,2.862123831,5,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,2012,2.884268863,4,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,1991,2.947029109,3,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,2011,2.954212472,2,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
515,1999,2.960290587,1,Angacha, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,1984,2.60576783,10,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,2009,2.824526597,9,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,1994,2.830855326,8,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,1985,3.062173855,7,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,1991,3.143315303,6,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,1990,3.144794564,5,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,2000,3.146558658,4,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,1999,3.15029041,3,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,1986,3.15352167,2,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
516,2012,3.190040827,1,Kacha Bira, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,1984,2.271133452,10,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,2009,2.477005006,9,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,1994,2.611930489,8,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,1999,2.771829841,7,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,2000,2.805291369,6,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,1985,2.812758074,5,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,1981,2.831685127,4,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,2012,2.836714852,3,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,2015,2.837938719,2,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
517,1991,2.872821621,1,Kedida Gamela, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1984,2.936796509,10,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1994,3.071092052,9,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,2009,3.139284619,8,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,2000,3.326581465,7,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1985,3.349597732,6,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1999,3.370867249,5,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1991,3.376969487,4,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1981,3.411524843,3,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1990,3.412547498,2,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
518,1995,3.424196818,1,Omo Sheleko, Kembata Alaba Tembaro, Southern Nations, Nationalities and Peoples
519,1984,1.571593482,10,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,1983,1.86398219,9,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,1999,1.904184284,8,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,2000,1.982382318,7,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,1985,1.986511995,6,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,2004,2.045766726,5,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,1986,2.056979631,4,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,2016,2.088020368,3,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,2009,2.094741031,2,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
519,1993,2.096891283,1,Konso, Konso Special Woreda, Southern Nations, Nationalities and Peoples
520,1984,3.900968489,10,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,1999,3.940040115,9,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,2016,4.178242886,8,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,2000,4.178292167,7,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,1985,4.364142791,6,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,1986,4.387273476,5,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,2002,4.401020799,4,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,2009,4.40590466,3,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,1988,4.464951216,2,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
520,1987,4.556049935,1,Ela (Konta), Konta Special Woreda, Southern Nations, Nationalities and Peoples
521,1981,4.640301191,10,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,1986,4.745900147,9,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,2002,4.7935531,8,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,2016,4.844875375,7,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,2005,4.870579437,6,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,2000,4.882018928,5,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,1999,4.932052267,4,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,1984,5.041041235,3,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,2010,5.051585485,2,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
521,2003,5.080300442,1,Anderacha, Shaka, Southern Nations, Nationalities and Peoples
522,1986,4.694554228,10,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,2002,4.716905044,9,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,1981,4.734366687,8,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,2005,4.73629778,7,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,2016,4.884291757,6,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,2010,4.912611399,5,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,2003,4.942350786,4,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,1984,4.989994866,3,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,1995,5.022380759,2,Masha, Shaka, Southern Nations, Nationalities and Peoples
522,1983,5.057612267,1,Masha, Shaka, Southern Nations, Nationalities and Peoples
523,2000,3.838294308,10,Yeki, Shaka, Southern Nations, Nationalities and Peoples
523,1981,3.856528305,9,Yeki, Shaka, Southern Nations, Nationalities and Peoples
523,1999,3.917050902,8,Yeki, Shaka, Southern Nations, Nationalities and Peoples
523,1986,4.024407114,7,Yeki, Shaka, Southern Nations, Nationalities and Peoples
523,2016,4.054503584,6,Yeki, Shaka, Southern Nations, Nationalities and Peoples
